Filename;Keyphrase;Score
CN_000037_009_texte.txt;é t. sons;0.7339
CN_000037_009_texte.txt;faits d' interpréta- tion;0.7298
CN_000037_009_texte.txt;température à 3cj ° ,4;0.7254
CN_000037_009_texte.txt;gramme d' iodure;0.7216
CN_000037_009_texte.txt;phalangionncs avec extension;0.7195
CN_000037_009_texte.txt;gaine lymphatique distendue;0.7718
CN_000037_009_texte.txt;centigrammes d' extrait;0.7685
CN_000037_009_texte.txt;affections choréi-;0.7615
CN_000037_009_texte.txt;pyélo - néphrite;0.7600
CN_000037_009_texte.txt;infiltration embryonnaire;0.7583
CN_000037_009_texte.txt;antécédents héréditaires;0.7813
CN_000037_009_texte.txt;antécédents tuberculeux;0.7809
CN_000037_009_texte.txt;conseils de m.;0.7808
CN_000037_009_texte.txt;tation chez m.;0.7795
CN_000037_009_texte.txt;antécédents nerveux;0.7738
CN_000037_009_texte.txt;accès d' épilepsie;0.8227
CN_000037_009_texte.txt;périodes d' aggravation;0.8179
CN_000037_009_texte.txt;observations d' épileptiques;0.8132
CN_000037_009_texte.txt;cas d' épilepsie;0.8118
CN_000037_009_texte.txt;affaiblissement des mouve- ments;0.8117
CN_000037_009_texte.txt;hystérie épileptiforme;0.7782
CN_000037_009_texte.txt;nom d' hystérie;0.7741
CN_000037_009_texte.txt;exagération des réflexes;0.7630
CN_000037_009_texte.txt;papillomes calcifiés;0.7586
CN_000037_009_texte.txt;cas d' épilepsie;0.7543
CN_000037_009_texte.txt;exagération des réflexes;0.7954
CN_000037_009_texte.txt;quantité d' acide phosphori-;0.7822
CN_000037_009_texte.txt;asiles d' aliénés;0.7808
CN_000037_009_texte.txt;variété d' excitabilité;0.7795
CN_000037_009_texte.txt;apophyse mastoïde;0.7782
CN_000037_009_texte.txt;hémorrhagies encéphaliques;0.7593
CN_000037_009_texte.txt;propension aux convulsions;0.7589
CN_000037_009_texte.txt;asile d' aliénés;0.7582
CN_000037_009_texte.txt;état de semi-inconscience;0.7582
CN_000037_009_texte.txt;dégénérescence phy- sique;0.7581
CN_000037_009_texte.txt;catégorie d' aliénés;0.7819
CN_000037_009_texte.txt;prétendues infortunes;0.7804
CN_000037_009_texte.txt;atteinte de leucorrhée;0.7775
CN_000037_009_texte.txt;priverait de sommeil;0.7759
CN_000037_009_texte.txt;aphasie de conductibilité;0.7757
CN_000037_009_texte.txt;syphilis congénitale;0.7986
CN_000037_009_texte.txt;assertions de m.;0.7957
CN_000037_009_texte.txt;narcose chloroformique;0.7953
CN_000037_009_texte.txt;dégénérescence hyaline;0.7938
CN_000037_009_texte.txt;myélite parenchymateuse;0.7938
CN_000037_009_texte.txt;accès d' épilepsie;0.8094
CN_000037_009_texte.txt;asile d' épileptiques;0.8029
CN_000037_009_texte.txt;symptôme d' épilepsie;0.7990
CN_000037_009_texte.txt;asiles d' aliénés;0.7988
CN_000037_009_texte.txt;asile d' aliénés;0.7986
CN_000037_009_texte.txt;phases d' exacerbation;0.8098
CN_000037_009_texte.txt;attaques d' hystérie;0.8071
CN_000037_009_texte.txt;cas d' hystérie;0.8037
CN_000037_009_texte.txt;diagnostic d' hystérie;0.7978
CN_000037_009_texte.txt;hérédité à travers;0.7926
CN_000037_009_texte.txt;explorations dynamométriques;0.8020
CN_000037_009_texte.txt;élévations passagères;0.8006
CN_000037_009_texte.txt;observation d' hémiopie;0.7999
CN_000037_009_texte.txt;phthisie des hystériques;0.7986
CN_000037_009_texte.txt;atrophie avec dégénérescence pigmentairedes noyaux;0.7972
CN_000037_009_texte.txt;sympto- inatotogie;0.7455
CN_000037_009_texte.txt;ititelli- gence;0.7452
CN_000037_009_texte.txt;produit d' altération;0.7417
CN_000037_009_texte.txt;ébranle- ment;0.7415
CN_000037_009_texte.txt;faiblesse des mus-;0.7376
CN_000037_009_texte.txt;périodes d' exacerbation peu-;0.7754
CN_000037_009_texte.txt;exagération inusitée;0.7604
CN_000037_009_texte.txt;périodes d' accalmie;0.7585
CN_000037_009_texte.txt;accentuation des secousses;0.7513
CN_000037_009_texte.txt;tics convulsifs;0.7487
CN_000037_009_texte.txt;caractère d' obscénité;0.7736
CN_000037_009_texte.txt;moments d' exacerbation;0.7704
CN_000037_009_texte.txt;exemples d' hérédité;0.7557
CN_000037_009_texte.txt;camarade d' hôpital;0.7513
CN_000037_009_texte.txt;façon malencontreuse;0.7423
CN_000037_009_texte.txt;épidémies d' aboyeurs;0.7717
CN_000037_009_texte.txt;différence d' état;0.7663
CN_000037_009_texte.txt;pas d' aliénés;0.7640
CN_000037_009_texte.txt;symptômes d' intoxication;0.7595
CN_000037_009_texte.txt;attaque d' épilepsie;0.7574
CN_000037_009_texte.txt;accès d' épilepsie;0.8096
CN_000037_009_texte.txt;vision par lésioiis;0.8055
CN_000037_009_texte.txt;curare dans 1,'épilefsik;0.8044
CN_000037_009_texte.txt;degré d' irritation;0.8005
CN_000037_009_texte.txt;-llctllucitzn- tions;0.7993
CN_000037_009_texte.txt;i)hospho)-i(lite licti- li rein;0.8278
CN_000037_009_texte.txt;acide p110,i)ii(jrili(ie tics;0.8225
CN_000037_009_texte.txt;cas d' hémianopsie;0.8101
CN_000037_009_texte.txt;scissure inter-pariôtale;0.8037
CN_000037_009_texte.txt;sensibilité géné- rale intacte;0.8008
CN_000037_009_texte.txt;inertie pupillaire;0.7581
CN_000037_009_texte.txt;influence d' injections;0.7462
CN_000037_009_texte.txt;étiologie du tabès dorsal;0.7439
CN_000037_009_texte.txt;acide phosphorique oxyde;0.7421
CN_000037_009_texte.txt;enfoncement du globe;0.7393
CN_000037_009_texte.txt;état d' hyperexcitabilité;0.8019
CN_000037_009_texte.txt;hémorrhagie sous-arachnoïdienne;0.7993
CN_000037_009_texte.txt;aliénés paralytiques;0.7946
CN_000037_009_texte.txt;signes de dégénérescence;0.7918
CN_000037_009_texte.txt;dégénérescence secondaire descendante;0.7906
CN_000037_009_texte.txt;intoxiqués par poisons;0.8008
CN_000037_009_texte.txt;manifestations morbides préexistantes;0.7763
CN_000037_009_texte.txt;descendants d' épileptiques;0.7750
CN_000037_009_texte.txt;accès d' obnubilation;0.7743
CN_000037_009_texte.txt;degrés d' imbécillité;0.7713
CN_000037_009_texte.txt;absence d' antécédents;0.7577
CN_000037_009_texte.txt;absence d' hallucinations;0.7518
CN_000037_009_texte.txt;antécédents pa- thologiques;0.7435
CN_000037_009_texte.txt;antécédents pathologiques individuels;0.7418
CN_000037_009_texte.txt;esprits pessimistes;0.7336
CN_000037_009_texte.txt;convulsions des mucles;0.7659
CN_000037_009_texte.txt;cas d' iridocyclite;0.7596
CN_000037_009_texte.txt;émergence du tronc;0.7554
CN_000037_009_texte.txt;élongation du plexus;0.7508
CN_000037_009_texte.txt;cas d' amélioration;0.7487
CN_000037_009_texte.txt;observation d' ataxie locomotrice;0.8405
CN_000037_009_texte.txt;degré d' excitabilité;0.8179
CN_000037_009_texte.txt;complication d' hématorrachis;0.8174
CN_000037_009_texte.txt;hémorrhagie intra-arachnoïdienne;0.8102
CN_000037_009_texte.txt;sorte d' engourdissement;0.8051
CN_000037_009_texte.txt;pas d' aliénés;0.7913
CN_000037_009_texte.txt;imbécillité avec perversion;0.7888
CN_000037_009_texte.txt;hémiplégie du côté;0.7870
CN_000037_009_texte.txt;antécédents héréditaires;0.7849
CN_000037_009_texte.txt;service de m.;0.7843
CN_000037_009_texte.txt;accès d' épilepsie;0.7749
CN_000037_009_texte.txt;cas d' épilepsie;0.7635
CN_000037_009_texte.txt;accès de manie.- déchéance;0.7633
CN_000037_009_texte.txt;abcès par congestion;0.7577
CN_000037_009_texte.txt;epilepsie symptoma- tique;0.7415
CN_000037_009_texte.txt;moyenne d' élimination;0.7751
CN_000037_009_texte.txt;observation de m.;0.7721
CN_000037_009_texte.txt;dernièrespériodes d' agitation;0.7685
CN_000037_009_texte.txt;formes d' aliénation;0.7679
CN_000037_009_texte.txt;état d' agitation;0.7673
CN_000037_009_texte.txt;attaques d' épilepsie;0.7347
