Filename;Keyphrase;Score
CN_000040_012_texte.txt;hypothèse d' hystérie;0.7256
CN_000040_012_texte.txt;cote > cn_000040_012</cote;0.7200
CN_000040_012_texte.txt;service de m.;0.7097
CN_000040_012_texte.txt;asymétrie ancienne;0.6969
CN_000040_012_texte.txt;occlusion des yeux;0.6944
CN_000040_012_texte.txt;attaques d' hystérie;0.7660
CN_000040_012_texte.txt;cas d' ataxie locomotrice;0.7642
CN_000040_012_texte.txt;idée d' hystérie;0.7461
CN_000040_012_texte.txt;observations d' hydrocéphalie;0.7455
CN_000040_012_texte.txt;antécédents héréditaires.-père;0.7401
CN_000040_012_texte.txt;exagération des réflexes;0.7976
CN_000040_012_texte.txt;symptômes d' ataxie locomo- trice;0.7946
CN_000040_012_texte.txt;phénomènes d' excitation motrice;0.7845
CN_000040_012_texte.txt;moyens d' hypnotisation;0.7834
CN_000040_012_texte.txt;état d' irri- tation;0.7798
CN_000040_012_texte.txt;crises d' épilepsie;0.7523
CN_000040_012_texte.txt;expression d' auto-suggestion;0.7522
CN_000040_012_texte.txt;épilepsie jacksonienne;0.7512
CN_000040_012_texte.txt;cas d' épilepsie;0.7480
CN_000040_012_texte.txt;sorte d' auto-hypnotisme;0.7449
CN_000040_012_texte.txt;altérations typhiques carac-;0.7768
CN_000040_012_texte.txt;état d' imbécillité;0.7730
CN_000040_012_texte.txt;séries d' attaques épileptiformes;0.7707
CN_000040_012_texte.txt;asiles d' aliénés;0.7682
CN_000040_012_texte.txt;phases d' accalmie;0.7674
CN_000040_012_texte.txt;évasions d' aliénés internés;0.7915
CN_000040_012_texte.txt;asiles d' aliénés;0.7761
CN_000040_012_texte.txt;paresse des réflexes;0.7730
CN_000040_012_texte.txt;signes de dégénérescence;0.7722
CN_000040_012_texte.txt;réaction de dégénérescence;0.7712
CN_000040_012_texte.txt;exagération des réflexes;0.7844
CN_000040_012_texte.txt;attaque d' hystérie;0.7817
CN_000040_012_texte.txt;inhalation d' amylnitrite;0.7713
CN_000040_012_texte.txt;hystérie convulsive;0.7703
CN_000040_012_texte.txt;inégalité pupillaire;0.7628
CN_000040_012_texte.txt;etude d' encéphales;0.7417
CN_000040_012_texte.txt;sensation d' engourdisse- ment;0.7279
CN_000040_012_texte.txt;l. de d.\rscii3nltscii;0.7238
CN_000040_012_texte.txt;incontinence d' urine;0.7216
CN_000040_012_texte.txt;altérations primitives;0.7184
CN_000040_012_texte.txt;cas d' hystérie;0.7872
CN_000040_012_texte.txt;inertie pupillaire;0.7740
CN_000040_012_texte.txt;atrophie des mus-;0.7688
CN_000040_012_texte.txt;sations d' engourdissement;0.7677
CN_000040_012_texte.txt;abstraction des malades;0.7671
CN_000040_012_texte.txt;asiles d' aliénés;0.7874
CN_000040_012_texte.txt;asile d' aliénés;0.7869
CN_000040_012_texte.txt;brancards d' ambulance;0.7863
CN_000040_012_texte.txt;existence d' irradiations;0.7824
CN_000040_012_texte.txt;manoeuvres d' ambulance;0.7816
CN_000040_012_texte.txt;cil' culalioll.-auscullation;0.8085
CN_000040_012_texte.txt;cas d' autopsie;0.7921
CN_000040_012_texte.txt;mémoire de m.;0.7840
CN_000040_012_texte.txt;service de m.;0.7807
CN_000040_012_texte.txt;susceptibilité extrême;0.7765
CN_000040_012_texte.txt;rétrécisse- ment;0.7536
CN_000040_012_texte.txt;antécédents héréditaires;0.7502
CN_000040_012_texte.txt;atteinte d' hémiplégie;0.7485
CN_000040_012_texte.txt;service de m.;0.7434
CN_000040_012_texte.txt;laémorrlaagies mul-;0.7401
CN_000040_012_texte.txt;apophyse coracoïde;0.7674
CN_000040_012_texte.txt;diagnostic de m.;0.7618
CN_000040_012_texte.txt;antécédents héréditaires;0.7604
CN_000040_012_texte.txt;abolition du goût;0.7602
CN_000040_012_texte.txt;antécédents nerveux;0.7575
CN_000040_012_texte.txt;hypothèse d' hystérie;0.8054
CN_000040_012_texte.txt;diagnostic d' hystérie;0.7931
CN_000040_012_texte.txt;réaction de dégénérescence;0.7864
CN_000040_012_texte.txt;impossibilité de déglutition;0.7732
CN_000040_012_texte.txt;moyens d' investigation;0.7710
CN_000040_012_texte.txt;exagération des réflexes;0.8047
CN_000040_012_texte.txt;épilepsie spinale;0.7828
CN_000040_012_texte.txt;certaine irritabilité;0.7803
CN_000040_012_texte.txt;dégénérescence des faisceaux;0.7795
