Filename;Keyphrase;Score
CN_000054_026_texte.txt;nombre d' expé- riences;0.7001
CN_000054_026_texte.txt;amoindrisse- ment;0.6995
CN_000054_026_texte.txt;impulsions subites;0.6928
CN_000054_026_texte.txt;sorte d' autotomie;0.6914
CN_000054_026_texte.txt;exagération des phénomènes;0.6912
CN_000054_026_texte.txt;titre d' hystérie;0.7543
CN_000054_026_texte.txt;phénomènes dits hystériques;0.7497
CN_000054_026_texte.txt;somnambules artificiels;0.7404
CN_000054_026_texte.txt;altérations inconnues;0.7367
CN_000054_026_texte.txt;travaux de m.;0.7351
CN_000054_026_texte.txt;sorte d' autotomie;0.7378
CN_000054_026_texte.txt;maladies de dégénérescence;0.7377
CN_000054_026_texte.txt;maladie de dégénérescence;0.7373
CN_000054_026_texte.txt;phénomènes d' automatisme;0.7341
CN_000054_026_texte.txt;hérédité pathologique;0.7314
CN_000054_026_texte.txt;existence d' hémorrhagies;0.7484
CN_000054_026_texte.txt;affections organiques passagères;0.7274
CN_000054_026_texte.txt;hémorrhagies capillaires;0.7274
CN_000054_026_texte.txt;série d' arcades;0.7272
CN_000054_026_texte.txt;arcades anastomotiques;0.7207
CN_000054_026_texte.txt;cas d' hémiplégie;0.7559
CN_000054_026_texte.txt;processus d' encéphalite;0.7545
CN_000054_026_texte.txt;attaques d' épilepsie;0.7528
CN_000054_026_texte.txt;existence des hallucinations;0.7432
CN_000054_026_texte.txt;états inflammatoires aigus;0.7407
CN_000054_026_texte.txt;accès d' épilepsie;0.7992
CN_000054_026_texte.txt;hallucinations incohérentes dues;0.7907
CN_000054_026_texte.txt;asiles d' aliénés;0.7894
CN_000054_026_texte.txt;démence paralytique;0.7769
CN_000054_026_texte.txt;troubles paralytiques;0.7749
CN_000054_026_texte.txt;asiles d' aliénés;0.7277
CN_000054_026_texte.txt;millier d' aliénés;0.7052
CN_000054_026_texte.txt;hospitalisation des aliénés;0.7011
CN_000054_026_texte.txt;enfants arriérés;0.6997
CN_000054_026_texte.txt;dégénéres- cence humaine;0.6917
CN_000054_026_texte.txt;asiles d' aliénés;0.8126
