Filename;Keyphrase;Score
CL_000005_002_texte.txt;attaques d' hystérie;0.8049
CL_000005_002_texte.txt;attaque d' hystérie;0.7932
CL_000005_002_texte.txt;accès d' épilepsie convulsive;0.7926
CL_000005_002_texte.txt;atteinte d' hystérie;0.7880
CL_000005_002_texte.txt;accès d' épilepsie;0.7831
CL_000005_002_texte.txt;signes d' hystérie;0.7931
CL_000005_002_texte.txt;exemple d' hystérie;0.7893
CL_000005_002_texte.txt;attaques d' hystérie;0.7892
CL_000005_002_texte.txt;cas d' hystérie;0.7876
CL_000005_002_texte.txt;attaque d' hystérie;0.7873
CL_000005_002_texte.txt;attaques d' hystérie;0.8043
CL_000005_002_texte.txt;attaque d' hystérie;0.7973
CL_000005_002_texte.txt;crises d' hystérie;0.7903
CL_000005_002_texte.txt;stigmate d' hystérie;0.7889
CL_000005_002_texte.txt;exagération de dispositions;0.7747
CL_000005_002_texte.txt;antécédents héréditaires.—;0.7994
CL_000005_002_texte.txt;cas d' ataxie locomotrice;0.7870
CL_000005_002_texte.txt;accès d' épilepsie;0.7855
CL_000005_002_texte.txt;attaques d' hystérie;0.7824
CL_000005_002_texte.txt;crise d' hystérie;0.7768
CL_000005_002_texte.txt;antécédents héréditaires.—;0.8233
CL_000005_002_texte.txt;morte d' apoplexie;0.8078
CL_000005_002_texte.txt;hémorrhagies rétiniennes;0.7926
CL_000005_002_texte.txt;troubles hémorrhagiques;0.7915
CL_000005_002_texte.txt;inégalité pupillaire;0.7905
CL_000005_002_texte.txt;sensation d' engourdissement;0.8110
CL_000005_002_texte.txt;sensations d' étranglement;0.8071
CL_000005_002_texte.txt;exagération des battements;0.8052
CL_000005_002_texte.txt;déformations cicatricielles considérables consécutives;0.8051
CL_000005_002_texte.txt;amyotrophies myopathiques;0.8050
CL_000005_002_texte.txt;phénomènes d' hystérie;0.8043
CL_000005_002_texte.txt;accidents d' hystérie;0.7937
CL_000005_002_texte.txt;phénomène d' imitation;0.7911
CL_000005_002_texte.txt;cas d' épilepsie;0.7871
CL_000005_002_texte.txt;grand-mère épileptique;0.7846
CL_000005_002_texte.txt;observations d' hystérie;0.7877
CL_000005_002_texte.txt;attaques d' hystérie;0.7875
CL_000005_002_texte.txt;exemple d' hystérie;0.7834
CL_000005_002_texte.txt;attaque d' hystérie;0.7832
CL_000005_002_texte.txt;histoire des somnambulismes;0.7687
