Filename;Keyphrase;Score
CN_000069_011_texte.txt;altérations typi- ques;0.7698
CN_000069_011_texte.txt;principiux mm.;0.7537
CN_000069_011_texte.txt;phénomènes d' ataxie;0.7451
CN_000069_011_texte.txt;abolition des réflexes pmetellaires;0.7392
CN_000069_011_texte.txt;antago- nistes;0.7350
CN_000069_011_texte.txt;crises convulsives subintrantes;0.7633
CN_000069_011_texte.txt;cas d' hystérie;0.7609
CN_000069_011_texte.txt;microcéphalie avec asymétrie cranio;0.7604
CN_000069_011_texte.txt;crise d' hystérie;0.7572
CN_000069_011_texte.txt;excitations centripètes;0.7567
CN_000069_011_texte.txt;degré d' anthracose;0.8243
CN_000069_011_texte.txt;hospices d' aliénés chroniques;0.8200
CN_000069_011_texte.txt;asile d' aliénés;0.8131
CN_000069_011_texte.txt;hôpitaux d' aliénés;0.8069
CN_000069_011_texte.txt;ganglions trachéo - bronchiques;0.8053
CN_000069_011_texte.txt;asiles d' aliénés;0.8395
CN_000069_011_texte.txt;asile d' alcooliques;0.8175
CN_000069_011_texte.txt;affaiblis turbulents;0.8165
CN_000069_011_texte.txt;délires hallucinatoires aigus;0.8131
CN_000069_011_texte.txt;asiles allemands;0.8065
CN_000069_011_texte.txt;sérosité préexistante;0.7828
CN_000069_011_texte.txt;voie d' élimination;0.7745
CN_000069_011_texte.txt;état d' inconscience;0.7700
CN_000069_011_texte.txt;cas d' empoison-;0.7682
CN_000069_011_texte.txt;degré d' affaiblissement;0.7670
CN_000069_011_texte.txt;observations d' éreuthophobie;0.7824
CN_000069_011_texte.txt;cas d' épilepsie;0.7628
CN_000069_011_texte.txt;altération avec modifications;0.7627
CN_000069_011_texte.txt;cas d' hydrocéphalie;0.7576
CN_000069_011_texte.txt;folie de dégénérescence;0.7553
CN_000069_011_texte.txt;exagération des réflexes;0.7689
CN_000069_011_texte.txt;absence d' antécédents;0.7634
CN_000069_011_texte.txt;cas d' hémiplégie;0.7582
CN_000069_011_texte.txt;phénomènes paréto - spasmodiques;0.7572
CN_000069_011_texte.txt;symptômes de paresthésie;0.7568
CN_000069_011_texte.txt;altérations parenchymateuses profondes;0.8107
CN_000069_011_texte.txt;absence d' antécédents;0.8022
CN_000069_011_texte.txt;inoculation des microbes;0.8002
CN_000069_011_texte.txt;incontinence d' urines;0.7953
CN_000069_011_texte.txt;influence d' excitations;0.7946
CN_000069_011_texte.txt;asile d' aliénés;0.7967
CN_000069_011_texte.txt;stigmates de dégéné-;0.7926
CN_000069_011_texte.txt;excentricité d' esprit;0.7917
CN_000069_011_texte.txt;oc2 avec abaissement;0.7904
CN_000069_011_texte.txt;bromure d' éthyle;0.7884
CN_000069_011_texte.txt;signes d' hystérie;0.7945
CN_000069_011_texte.txt;altérations considérables;0.7740
CN_000069_011_texte.txt;impulsions irrésis-;0.7731
CN_000069_011_texte.txt;stigmates de dégénéres-;0.7712
CN_000069_011_texte.txt;accès de stupidité;0.7702
CN_000069_011_texte.txt;existence d' altérations;0.8049
CN_000069_011_texte.txt;étiologie saturnine;0.8007
CN_000069_011_texte.txt;dégénérescence des collatérales;0.8006
CN_000069_011_texte.txt;degrés d' altération;0.7993
CN_000069_011_texte.txt;degré d' altération;0.7983
CN_000069_011_texte.txt;ganglions con- sécutives;0.7676
CN_000069_011_texte.txt;dégénérescence granuleuse;0.7649
CN_000069_011_texte.txt;ganglions des nerfs crâniens;0.7625
CN_000069_011_texte.txt;affections post-diplnéritidues;0.7625
CN_000069_011_texte.txt;exemple de paresthésie;0.7625
CN_000069_011_texte.txt;lipomatose par métaplasie;0.7504
CN_000069_011_texte.txt;origine d' excroissances;0.7485
CN_000069_011_texte.txt;observations d' hyperthermie;0.7449
CN_000069_011_texte.txt;excès d' inflexion;0.7440
CN_000069_011_texte.txt;exagération des réflexes;0.7438
CN_000069_011_texte.txt;démence épileptique paralytique spasmodique;0.7957
CN_000069_011_texte.txt;uniformité des altérations;0.7942
CN_000069_011_texte.txt;démence épileptique paralytique;0.7924
CN_000069_011_texte.txt;apophyses transverses;0.7876
CN_000069_011_texte.txt;réaction de dégénérescence;0.7835
CN_000069_011_texte.txt;exagération des réflexes;0.7774
CN_000069_011_texte.txt;cas d' hystérie;0.7727
CN_000069_011_texte.txt;amplitude des mouve- ments;0.7694
CN_000069_011_texte.txt;exagération des réflexes tendi-;0.7668
CN_000069_011_texte.txt;cas d' hémiplégie;0.7614
CN_000069_011_texte.txt;atténuation des phénomèaes;0.7953
CN_000069_011_texte.txt;dyspnée des neurasthéniques;0.7720
CN_000069_011_texte.txt;paraplégie spasmodique;0.7677
CN_000069_011_texte.txt;cas d' arthropathie;0.7672
CN_000069_011_texte.txt;hallucinations d' origine;0.7670
CN_000069_011_texte.txt;psychose d' involution;0.8153
CN_000069_011_texte.txt;exagération des réflexes;0.8039
CN_000069_011_texte.txt;cas d' asphyxie;0.8034
CN_000069_011_texte.txt;absence d' autopsie;0.7986
CN_000069_011_texte.txt;asiles d' aliénés;0.7951
CN_000069_011_texte.txt;loi d' hérédité;0.8050
CN_000069_011_texte.txt;exagération des réflexes;0.7941
CN_000069_011_texte.txt;rapidité d' évolution;0.7930
CN_000069_011_texte.txt;différence d' acuité;0.7847
CN_000069_011_texte.txt;flexion forcéedes phalanges;0.7799
CN_000069_011_texte.txt;asile d' aliénés;0.7832
CN_000069_011_texte.txt;raréfaction des fibrilles;0.7701
CN_000069_011_texte.txt;procédé d' investigation;0.7669
CN_000069_011_texte.txt;inhibition des centres;0.7665
CN_000069_011_texte.txt;commission d' examen;0.7649
CN_000069_011_texte.txt;asiles d' aliénés;0.8199
CN_000069_011_texte.txt;asile d' aliénés;0.8090
CN_000069_011_texte.txt;établissement d' aliénés;0.7913
CN_000069_011_texte.txt;"états.allemands;.mais en général";0.7907
CN_000069_011_texte.txt;instituts psychiatriques;0.7858
CN_000069_011_texte.txt;asiles d' aliénés;0.7947
CN_000069_011_texte.txt;asile d' incurables;0.7808
CN_000069_011_texte.txt;exagération des réflexes;0.7736
CN_000069_011_texte.txt;iasutfisance congénitale;0.7658
CN_000069_011_texte.txt;asiles de buveurs;0.7624
CN_000069_011_texte.txt;cas d' émiphalocèle;0.7971
CN_000069_011_texte.txt;cas d' hémorrhagie;0.7954
CN_000069_011_texte.txt;altérations de dégénérescence;0.7913
CN_000069_011_texte.txt;cas d' hémiplégie;0.7903
CN_000069_011_texte.txt;cas d' acromégalie;0.7878
CN_000069_011_texte.txt;altérations de dégénérescence;0.7823
CN_000069_011_texte.txt;crampe des liseurs;0.7768
CN_000069_011_texte.txt;netteté d' analyse;0.7744
CN_000069_011_texte.txt;ouvrage de m.;0.7738
CN_000069_011_texte.txt;centres d' inhibition;0.7731
CN_000069_011_texte.txt;inégalité d' âge;0.7830
CN_000069_011_texte.txt;services d' aliénés;0.7774
CN_000069_011_texte.txt;vérificateur d' octroi;0.7760
CN_000069_011_texte.txt;vieillards athéromateux;0.7760
CN_000069_011_texte.txt;asile des aliénés;0.7724
CN_000069_011_texte.txt;arrière-grands- pères;0.7582
CN_000069_011_texte.txt;pas d' inégalité;0.7508
CN_000069_011_texte.txt;hallucinations bilatérales;0.7499
CN_000069_011_texte.txt;symptômes d' inhibition;0.7481
CN_000069_011_texte.txt;boyaux d' épithélium épendymaires;0.7473
CN_000069_011_texte.txt;inégalité pupillaire;0.8043
CN_000069_011_texte.txt;asiles d' aliénés;0.7978
CN_000069_011_texte.txt;douleur d' irradiation;0.7927
CN_000069_011_texte.txt;cas d' abcès;0.7879
CN_000069_011_texte.txt;bourdonnements d' oreilles;0.7877
CN_000069_011_texte.txt;sarcome à cellules fusiformes;0.7845
CN_000069_011_texte.txt;cas d' imbécillité;0.7843
CN_000069_011_texte.txt;formes de paresthésie;0.7754
CN_000069_011_texte.txt;cas d' hémiplégie;0.7740
CN_000069_011_texte.txt;nom de dégénérescence;0.7733
CN_000069_011_texte.txt;antécédents d' aliénation;0.7626
CN_000069_011_texte.txt;imbecilité congénitale;0.7376
CN_000069_011_texte.txt;état de quasi-guérison;0.7338
CN_000069_011_texte.txt;dégénérescence hyaline;0.7312
CN_000069_011_texte.txt;altération hyaline;0.7272
CN_000069_011_texte.txt;asiles d' aliénés;0.7468
CN_000069_011_texte.txt;stase papillaire;0.7436
CN_000069_011_texte.txt;ignorance du public;0.7412
CN_000069_011_texte.txt;diathése tuberculeuse;0.7330
CN_000069_011_texte.txt;hérédité de famille;0.7318
CN_000069_011_texte.txt;psychose d' involution;0.7909
CN_000069_011_texte.txt;exagération des réflexes;0.7845
CN_000069_011_texte.txt;stigmates de dégénérescence;0.7796
CN_000069_011_texte.txt;hémiasynergie avec hémitremblement;0.7671
CN_000069_011_texte.txt;psychose hallucinataire aiguë;0.7629
CN_000069_011_texte.txt;exagération des réflexes;0.7972
CN_000069_011_texte.txt;asile d' aliénées;0.7946
CN_000069_011_texte.txt;asile d' aliénés;0.7875
CN_000069_011_texte.txt;signes d' aliénation;0.7832
CN_000069_011_texte.txt;intégrité des ganglions;0.7794
CN_000069_011_texte.txt;asile d' aliénés;0.8234
CN_000069_011_texte.txt;attaque d' épilep- sie;0.8076
CN_000069_011_texte.txt;cas d' épilepsie;0.8057
CN_000069_011_texte.txt;épilepsie jacksonienne;0.8018
CN_000069_011_texte.txt;attaques d' épilepsie;0.8013
CN_000069_011_texte.txt;sensation d' engourdissement;0.8162
CN_000069_011_texte.txt;attaques d' épilepsie;0.8150
CN_000069_011_texte.txt;cas d' épilepsie;0.8132
CN_000069_011_texte.txt;asile d' aliénés;0.8100
CN_000069_011_texte.txt;épilepsic jacksonienne;0.8068
CN_000069_011_texte.txt;altérations parenchymateuses;0.7654
CN_000069_011_texte.txt;paraplégies hystériques;0.7522
CN_000069_011_texte.txt;observations d' acromégalie;0.7479
CN_000069_011_texte.txt;hémiplégies hystériques;0.7467
CN_000069_011_texte.txt;cas d' acromégalie;0.7443
CN_000069_011_texte.txt;attaques d' hystérie;0.7676
