Filename;Keyphrase;Score
CN_000067_009_texte.txt;puissance d' hystérie;0.7399
CN_000067_009_texte.txt;diagnostic d' hystérie;0.7308
CN_000067_009_texte.txt;unejrritabilité excessive;0.7261
CN_000067_009_texte.txt;asile d' aliénés;0.7229
CN_000067_009_texte.txt;filouterie d' aliments;0.7165
CN_000067_009_texte.txt;asile d' aliénés;0.7877
CN_000067_009_texte.txt;stigmates de dégénéres-;0.7875
CN_000067_009_texte.txt;crise d' hystérie;0.7824
CN_000067_009_texte.txt;manque d' égards;0.7816
CN_000067_009_texte.txt;séquestration d' autrefois;0.7780
CN_000067_009_texte.txt;asiles d' aliénés;0.7642
CN_000067_009_texte.txt;ap- parition subite;0.7401
CN_000067_009_texte.txt;hystérie délirante;0.7388
CN_000067_009_texte.txt;services d' aliénés;0.7361
CN_000067_009_texte.txt;éréthisme du centre;0.7359
CN_000067_009_texte.txt;exagération des réflexes;0.7970
CN_000067_009_texte.txt;anesthésies des hémiplégiques;0.7929
CN_000067_009_texte.txt;psychoses post-opéra- toires;0.7914
CN_000067_009_texte.txt;centres d' incita- tion;0.7885
CN_000067_009_texte.txt;nom d' hémiataxie;0.7869
CN_000067_009_texte.txt;exagération des réflexes;0.7693
CN_000067_009_texte.txt;asile d' aliénés;0.7598
CN_000067_009_texte.txt;auto-suggestions des aliénés;0.7541
CN_000067_009_texte.txt;similitude d' étiologie;0.7513
CN_000067_009_texte.txt;cas d' épilepsie;0.7495
CN_000067_009_texte.txt;émotivité exagérée;0.7613
CN_000067_009_texte.txt;rapidité d' évolution;0.7609
CN_000067_009_texte.txt;sorte d' agoraphobie;0.7608
CN_000067_009_texte.txt;phobies inhibitoires;0.7569
CN_000067_009_texte.txt;hypnotisme des hystériques;0.7521
CN_000067_009_texte.txt;cas d' épilepsie;0.7683
CN_000067_009_texte.txt;dégénérescence parenchymateuse;0.7683
CN_000067_009_texte.txt;attaques d' épilepsie;0.7641
CN_000067_009_texte.txt;crises d' épilepsie;0.7609
CN_000067_009_texte.txt;acné d' origine;0.7538
CN_000067_009_texte.txt;méralgie paresthésique;0.7852
CN_000067_009_texte.txt;attaques d' épilepsie;0.7840
CN_000067_009_texte.txt;cas d' ecchymoses;0.7814
CN_000067_009_texte.txt;altérations pachyméningitiques;0.7775
CN_000067_009_texte.txt;cas d' encéphalite;0.7750
CN_000067_009_texte.txt;asiles d' aliénés;0.7956
CN_000067_009_texte.txt;asile d' aliénés;0.7890
CN_000067_009_texte.txt;accès d' épilepsie;0.7820
CN_000067_009_texte.txt;cas d' épilepsie;0.7754
CN_000067_009_texte.txt;quartier d' aliénés;0.7694
CN_000067_009_texte.txt;psychose choréique dégénérative progressive;0.7822
CN_000067_009_texte.txt;dégénérescence congénitale;0.7653
CN_000067_009_texte.txt;accès d' emportement;0.7645
CN_000067_009_texte.txt;psychose choréique;0.7639
CN_000067_009_texte.txt;chorée héréditaire dégénérative pro- gressive;0.7602
CN_000067_009_texte.txt;stigmates de dégénérescence;0.8042
CN_000067_009_texte.txt;stigmate de dégénérescence;0.7875
CN_000067_009_texte.txt;hérédité vésanique;0.7849
CN_000067_009_texte.txt;hérédité congestive;0.7836
CN_000067_009_texte.txt;convolutions rolandiques;0.7800
CN_000067_009_texte.txt;réplétion d' aliénés;0.7950
CN_000067_009_texte.txt;colonie d' aliénés;0.7871
CN_000067_009_texte.txt;asiles correspon-;0.7831
CN_000067_009_texte.txt;quantité d' aliénés;0.7769
CN_000067_009_texte.txt;altérations primitives;0.7738
CN_000067_009_texte.txt;antéropostérieures d' encéphales;0.7738
CN_000067_009_texte.txt;cas d' hydrocéphalie;0.7724
CN_000067_009_texte.txt;phase de dégénérescence;0.7644
CN_000067_009_texte.txt;dégénérescence ascendante insignifiante;0.7644
CN_000067_009_texte.txt;démence paralytique;0.7622
CN_000067_009_texte.txt;pagnée d' hallucinations;0.7884
CN_000067_009_texte.txt;sérum antistreptococcique;0.7783
CN_000067_009_texte.txt;inégalité des hémisphères;0.7783
CN_000067_009_texte.txt;symptomatologie des abcès;0.7712
CN_000067_009_texte.txt;assertion de m.;0.7707
CN_000067_009_texte.txt;symptômes d' hystérie;0.7988
CN_000067_009_texte.txt;degré d' amblyopie;0.7885
CN_000067_009_texte.txt;attaques d' épilepsie;0.7817
CN_000067_009_texte.txt;.méthode de circonvallation;0.7743
CN_000067_009_texte.txt;altérations de nutri- tion;0.7737
CN_000067_009_texte.txt;hallucinations hémiopiques homonymes;0.7834
CN_000067_009_texte.txt;asile d' aliénés;0.7772
CN_000067_009_texte.txt;hectolitres d' eau-de-vie;0.7765
CN_000067_009_texte.txt;structure histologique spéciale;0.7739
CN_000067_009_texte.txt;involution régressive;0.7734
CN_000067_009_texte.txt;pas d' asymétrie;0.7878
CN_000067_009_texte.txt;ans d' intolérance;0.7769
CN_000067_009_texte.txt;altérations interstitielles;0.7741
CN_000067_009_texte.txt;élévation du taux;0.7738
CN_000067_009_texte.txt;phénomènes paresthésiques;0.7720
CN_000067_009_texte.txt;étouffe- ment;0.8014
CN_000067_009_texte.txt;exagération de sécrétion;0.7973
CN_000067_009_texte.txt;sensation d' étouffement;0.7946
CN_000067_009_texte.txt;vessies irritables simples;0.7810
CN_000067_009_texte.txt;point d' hyperesthésie;0.7786
CN_000067_009_texte.txt;crises d' hystérie;0.7290
CN_000067_009_texte.txt;attaque d' apo-;0.7273
CN_000067_009_texte.txt;sensation d' étouffement;0.7240
CN_000067_009_texte.txt;accès d' épilepsie;0.7206
CN_000067_009_texte.txt;asile d' aliénés;0.7179
CN_000067_009_texte.txt;observations d' épilepsie;0.8194
CN_000067_009_texte.txt;observations d' épileptiques;0.8169
CN_000067_009_texte.txt;équivalents d' épilepsie;0.8110
CN_000067_009_texte.txt;cas d' épilepsie;0.8094
CN_000067_009_texte.txt;stéréotypies akinésiques;0.8074
CN_000067_009_texte.txt;stigmates de dégénéres-;0.7763
CN_000067_009_texte.txt;syphilis congénitale;0.7715
CN_000067_009_texte.txt;symp- tômes myxoedémateux;0.7697
CN_000067_009_texte.txt;inégalité pupillaire;0.7664
CN_000067_009_texte.txt;observateur inexpérimenté;0.7607
CN_000067_009_texte.txt;accès d' épilepsie;0.7777
CN_000067_009_texte.txt;état d' asphyxie;0.7771
CN_000067_009_texte.txt;diagnostic d' hys- térie;0.7753
CN_000067_009_texte.txt;accés d' épilepsie;0.7746
CN_000067_009_texte.txt;pathogénie par altération;0.7721
CN_000067_009_texte.txt;délires paranoiaques;0.7775
CN_000067_009_texte.txt;nom d' appendices;0.7762
CN_000067_009_texte.txt;intoxications des animaux;0.7699
CN_000067_009_texte.txt;asiles publics;0.7685
CN_000067_009_texte.txt;perversion des instincts;0.7672
CN_000067_009_texte.txt;influence des narcotiques;0.7581
CN_000067_009_texte.txt;cas d' hystérie;0.7534
CN_000067_009_texte.txt;altérations des élé- ments;0.7409
CN_000067_009_texte.txt;société d' anthropologie;0.7350
CN_000067_009_texte.txt;cellules nerveuses multipolaires;0.7301
CN_000067_009_texte.txt;asile d' aliénés;0.7827
CN_000067_009_texte.txt;observation d' infanticide;0.7759
CN_000067_009_texte.txt;fluence d' injections;0.7728
CN_000067_009_texte.txt;acte d' expiation;0.7711
CN_000067_009_texte.txt;antécédents héréditaires;0.7629
CN_000067_009_texte.txt;urines des épileptiques;0.7789
CN_000067_009_texte.txt;diagnostic d' épilepsie;0.7749
CN_000067_009_texte.txt;processus d' inflammation;0.7748
CN_000067_009_texte.txt;parésie des vasoconstricteurs;0.7735
CN_000067_009_texte.txt;état d' hyperhémie;0.7730
CN_000067_009_texte.txt;réflexes pupillaires dus;0.7773
CN_000067_009_texte.txt;dilatation des pupilles;0.7711
CN_000067_009_texte.txt;dilatation pupillaire;0.7653
CN_000067_009_texte.txt;lumière des paralytiques;0.7645
CN_000067_009_texte.txt;occlusion palpébrale;0.7627
CN_000067_009_texte.txt;épilepsie jacksonienne;0.8002
CN_000067_009_texte.txt;excentricité des noyaux;0.7985
CN_000067_009_texte.txt;fibrosarcome mélanique;0.7971
CN_000067_009_texte.txt;cas d' épilepsie;0.7966
CN_000067_009_texte.txt;revue d' anatojiie;0.7935
CN_000067_009_texte.txt;degré de paraphasie;0.7118
CN_000067_009_texte.txt;réaction de dégénérescence;0.7108
CN_000067_009_texte.txt;méningo - encéphalite intéres- sant;0.7095
CN_000067_009_texte.txt;altérations cellulaires;0.7086
CN_000067_009_texte.txt;démence paralytique;0.7061
CN_000067_009_texte.txt;pseudo-méralgies paresthésiques;0.7950
CN_000067_009_texte.txt;asiles d' indigents;0.7871
CN_000067_009_texte.txt;méralgie paresthésique;0.7832
CN_000067_009_texte.txt;antécédents étiologiques;0.7826
CN_000067_009_texte.txt;sensations paresthésiques;0.7803
CN_000067_009_texte.txt;médecins aliénistes français;0.7887
CN_000067_009_texte.txt;médecins aliénistes;0.7746
CN_000067_009_texte.txt;hospices de bicêtre;0.7708
CN_000067_009_texte.txt;formes d' aliénation;0.7706
CN_000067_009_texte.txt;bureau d' admission;0.7698
CN_000067_009_texte.txt;asiles d' aliénés;0.7969
CN_000067_009_texte.txt;discours de m.;0.7731
CN_000067_009_texte.txt;acte d' ingratitude;0.7714
CN_000067_009_texte.txt;mort de m.;0.7707
CN_000067_009_texte.txt;service d' aliénés;0.7701
CN_000067_009_texte.txt;asiles d' aliénés;0.8771
CN_000067_009_texte.txt;asile d' aliénés;0.8761
CN_000067_009_texte.txt;voix d' espions;0.8693
CN_000067_009_texte.txt;besoin d' ivrognerie;0.8657
CN_000067_009_texte.txt;insomnies avec hallucinations;0.8645
CN_000067_009_texte.txt;odeur d' absinthe;0.7912
CN_000067_009_texte.txt;hallucinations multiples;0.7808
CN_000067_009_texte.txt;parations iodurées;0.7781
CN_000067_009_texte.txt;état d' ivresse;0.7761
CN_000067_009_texte.txt;épithélium néphrétique;0.7738
CN_000067_009_texte.txt;accès d' épilepsie;0.7888
CN_000067_009_texte.txt;accès d' épi- lepsie;0.7831
CN_000067_009_texte.txt;refroidissements du corps pendant';0.7796
CN_000067_009_texte.txt;paresthésies tabétiques;0.7786
CN_000067_009_texte.txt;attaques d' épilepsie;0.7779
CN_000067_009_texte.txt;accès d' épilepsie;0.7915
CN_000067_009_texte.txt;colonie d' épileptiques;0.7778
CN_000067_009_texte.txt;dégénérescence descendante;0.7754
