Filename;Keyphrase;Score
CN_000051_023_texte.txt;crits de m.;0.7460
CN_000051_023_texte.txt;série d' arcades;0.7324
CN_000051_023_texte.txt;moira cnnprfir' îalla mii;0.7305
CN_000051_023_texte.txt;voies collatérales toutes prêtes;0.7272
CN_000051_023_texte.txt;arté- rioles afférentes pé- nètrent;0.7250
CN_000051_023_texte.txt;arcades interfasciculaires;0.7659
CN_000051_023_texte.txt;plexus veineux sous-cutané;0.7644
CN_000051_023_texte.txt;plexus rachidiens antérieurs;0.7590
CN_000051_023_texte.txt;plexus péri-ganglion-;0.7583
CN_000051_023_texte.txt;série d' analogies;0.7581
CN_000051_023_texte.txt;processus d' ectasie;0.7716
CN_000051_023_texte.txt;antécédents héréditaires probables;0.7571
CN_000051_023_texte.txt;maisons d' aliénés;0.7531
CN_000051_023_texte.txt;altération des nerfs;0.7502
CN_000051_023_texte.txt;hallucinations multiples;0.7483
CN_000051_023_texte.txt;ans d' étranglement;0.7788
CN_000051_023_texte.txt;lieutenant d' infanterie;0.7751
CN_000051_023_texte.txt;morts d' affections;0.7733
CN_000051_023_texte.txt;diffé- rences;0.7679
CN_000051_023_texte.txt;ulcère variqueux;0.7664
CN_000051_023_texte.txt;phénomènes d' hystérie;0.7956
CN_000051_023_texte.txt;accidents d' hystérie;0.7842
CN_000051_023_texte.txt;pas d' antécédents;0.7799
CN_000051_023_texte.txt;inégalité pupillaire;0.7698
CN_000051_023_texte.txt;antécédents héréditaires;0.7658
CN_000051_023_texte.txt;antécédents nerveux héréditaires;0.7438
CN_000051_023_texte.txt;antécédents héréditaires;0.7350
CN_000051_023_texte.txt;hystérie convulsive;0.7350
CN_000051_023_texte.txt;étiologie des bruits;0.7321
CN_000051_023_texte.txt;mouvements convulsifs synchrones;0.7318
CN_000051_023_texte.txt;phénomènes d' incoordination motrice;0.8114
CN_000051_023_texte.txt;accès d' intempérance;0.7965
CN_000051_023_texte.txt;infiltration sous-cutanée;0.7944
CN_000051_023_texte.txt;altération des faisceaux pyra-;0.7907
CN_000051_023_texte.txt;manifestes avec affaiblissement;0.7899
CN_000051_023_texte.txt;évolution par poussées;0.7948
CN_000051_023_texte.txt;cas d' hystérie;0.7732
CN_000051_023_texte.txt;divergences d' opinion;0.7728
CN_000051_023_texte.txt;degré d' altération;0.7722
CN_000051_023_texte.txt;exagération des réflexes;0.7720
CN_000051_023_texte.txt;production d' hallucinations;0.8009
CN_000051_023_texte.txt;observations d' athétose;0.7996
CN_000051_023_texte.txt;ouvrage de m.;0.7928
CN_000051_023_texte.txt;pas d' antécédents;0.7925
CN_000051_023_texte.txt;hallucinations verbales;0.7922
CN_000051_023_texte.txt;asiles d' aliénés;0.7687
CN_000051_023_texte.txt;asile d' aliénés;0.7605
CN_000051_023_texte.txt;enlèvements d' aliénées;0.7603
CN_000051_023_texte.txt;athétose double congénitale;0.7504
CN_000051_023_texte.txt;dégénérés avec perversion;0.7501
