Filename;Keyphrase;Score
CL_000001_004_texte.txt;nombre d' hémorrhagies;0.7953
CL_000001_004_texte.txt;ouvrage de m.;0.7860
CL_000001_004_texte.txt;absence d' anastomoses;0.7859
CL_000001_004_texte.txt;foyers d' hémorrhagie;0.7848
CL_000001_004_texte.txt;formes d' amyotrophie;0.7804
CL_000001_004_texte.txt;émanations directes;0.7713
CL_000001_004_texte.txt;cas d' hystérie;0.7633
CL_000001_004_texte.txt;foyers d' hémorrhagie;0.7556
CL_000001_004_texte.txt;convulsions épileptiformes;0.7549
CL_000001_004_texte.txt;extension des hémorrhagies r;0.7543
CL_000001_004_texte.txt;etudes de m.;0.7698
CL_000001_004_texte.txt;altérations wallériennes;0.7501
CL_000001_004_texte.txt;foyers d' hémorrhagie;0.7460
CL_000001_004_texte.txt;autopsies d' enfants;0.7442
CL_000001_004_texte.txt;vue d' ensemble;0.7416
CL_000001_004_texte.txt;nom d' amyotrophie;0.7655
CL_000001_004_texte.txt;exagération des réflexes;0.7620
CL_000001_004_texte.txt;myélites trans-verses spontanées;0.7594
CL_000001_004_texte.txt;symptomatologie des hémiplégies;0.7586
CL_000001_004_texte.txt;hémorrhagie intra-encéplialique;0.7572
CL_000001_004_texte.txt;opinion de m. flechsig.—développe - ment;0.7859
CL_000001_004_texte.txt;etudes de m.;0.7756
CL_000001_004_texte.txt;exagération des réflexes;0.7666
CL_000001_004_texte.txt;objection de m.;0.7635
CL_000001_004_texte.txt;symptômes paralytiques;0.7557
