Filename;Keyphrase;Score
CN_000062_004_texte.txt;diagnostic d' hystérie;0.7590
CN_000062_004_texte.txt;céphalalgie paroxys- tique;0.7548
CN_000062_004_texte.txt;direction de m.i. a.;0.7519
CN_000062_004_texte.txt;parésie des muscles anté1'o -;0.7455
CN_000062_004_texte.txt;hypercrinie paroxystique;0.7453
CN_000062_004_texte.txt;coexistence d' hallucinations;0.7759
CN_000062_004_texte.txt;hallucinations multiples(zoopsie;0.7688
CN_000062_004_texte.txt;cas d' hallucinations;0.7584
CN_000062_004_texte.txt;hallucinations en général;0.7547
CN_000062_004_texte.txt;défaut d' observation;0.7527
CN_000062_004_texte.txt;dendrites protoplamiques;0.7632
CN_000062_004_texte.txt;prolongements protoplasmiques;0.7627
CN_000062_004_texte.txt;état de dégénérescence;0.7610
CN_000062_004_texte.txt;espèce de léthargie;0.7600
CN_000062_004_texte.txt;sensations d' innervation;0.7592
CN_000062_004_texte.txt;cas d' épilepsie;0.7711
CN_000062_004_texte.txt;bromure d' ammonium;0.7679
CN_000062_004_texte.txt;inversions de langage;0.7677
CN_000062_004_texte.txt;cause d' insuccès;0.7669
CN_000062_004_texte.txt;admission d' enfants;0.7663
CN_000062_004_texte.txt;état d' asphyxie ap-;0.7830
CN_000062_004_texte.txt;paraplégie spasmodique infantile;0.7818
CN_000062_004_texte.txt;dégénérescence ascendante;0.7780
CN_000062_004_texte.txt;pulsations des pédieuses;0.7729
CN_000062_004_texte.txt;sorte d' engourdissement;0.7721
CN_000062_004_texte.txt;errements surannés;0.7897
CN_000062_004_texte.txt;tentative d' assassinat;0.7896
CN_000062_004_texte.txt;frontispice des asiles;0.7857
CN_000062_004_texte.txt;nom d' asiles;0.7825
CN_000062_004_texte.txt;histoire des aliénés;0.7814
CN_000062_004_texte.txt;exagération des réflexes;0.7917
CN_000062_004_texte.txt;paralytiques avec démence;0.7915
CN_000062_004_texte.txt;traces d' hémorrhagies;0.7832
CN_000062_004_texte.txt;cas d' épilepsie;0.7823
CN_000062_004_texte.txt;signes de dégénérescence;0.7787
CN_000062_004_texte.txt;hystérie infantine;0.7877
CN_000062_004_texte.txt;asiles d' aliénés;0.7864
CN_000062_004_texte.txt;asile d' aliénés;0.7812
CN_000062_004_texte.txt;cas d' épilepsie;0.7762
CN_000062_004_texte.txt;séméiologie des obsessions;0.7761
CN_000062_004_texte.txt;hérédité d' organe;0.7707
CN_000062_004_texte.txt;exagération des réflexes;0.7585
CN_000062_004_texte.txt;atrophie parenchymateuse;0.7515
CN_000062_004_texte.txt;peu d' hypesthésie;0.7513
CN_000062_004_texte.txt;parésie avec atrophie;0.7490
CN_000062_004_texte.txt;hérédité névro- pathique;0.7927
CN_000062_004_texte.txt;hérédité névro- pathique générale;0.7918
CN_000062_004_texte.txt;atrophie parenchymateuse;0.7843
CN_000062_004_texte.txt;emphysème pulmo-;0.7810
