Filename;Keyphrase;Score
CN_000065_007_texte.txt;isouitmiivti.i.c secrétaires;0.7569
CN_000065_007_texte.txt;pathologistessont d' accord;0.7394
CN_000065_007_texte.txt;hémi- plégie droite;0.7101
CN_000065_007_texte.txt;cas d' hémiplégie;0.7099
CN_000065_007_texte.txt;faits témoi-;0.7093
CN_000065_007_texte.txt;différence d' amplitude;0.7725
CN_000065_007_texte.txt;cas d' hémiplégie;0.7619
CN_000065_007_texte.txt;mouvements d' élévation;0.7608
CN_000065_007_texte.txt;oeil du côté paralyse;0.7596
CN_000065_007_texte.txt;cas d' épilepsie;0.7590
CN_000065_007_texte.txt;sorte d' assoupisse- ment;0.7982
CN_000065_007_texte.txt;inégalité pupillaire;0.7958
CN_000065_007_texte.txt;hémiplégie d' origine;0.7922
CN_000065_007_texte.txt;hallucinations des malades;0.7890
CN_000065_007_texte.txt;mouvement d' élévation;0.7832
CN_000065_007_texte.txt;battements cardiaques exagérés;0.7766
CN_000065_007_texte.txt;degré d' asymétrie;0.7761
CN_000065_007_texte.txt;ments lents;0.7707
CN_000065_007_texte.txt;signes de syphilis;0.7697
CN_000065_007_texte.txt;réflexes rotuliens exagérés;0.7688
CN_000065_007_texte.txt;pas d' étourdissements;0.7774
CN_000065_007_texte.txt;velléité de désobéissance;0.7744
CN_000065_007_texte.txt;inégalité d' âge;0.7680
CN_000065_007_texte.txt;incontinence d' urine;0.7618
CN_000065_007_texte.txt;altérations d' intensité;0.7614
CN_000065_007_texte.txt;affections spnsmo - paralytiques;0.7821
CN_000065_007_texte.txt;inoculation intra-péritonéale;0.7763
CN_000065_007_texte.txt;hyperhidrose dégénérative;0.7747
CN_000065_007_texte.txt;réaction dégénérative galvanique;0.7746
CN_000065_007_texte.txt;femme démente paralytique;0.7741
CN_000065_007_texte.txt;crises d' hystérie;0.7866
CN_000065_007_texte.txt;matière d' hystérie;0.7844
CN_000065_007_texte.txt;accès d' épilepsie;0.7839
CN_000065_007_texte.txt;cas d' hystérie;0.7838
CN_000065_007_texte.txt;attaque d' hystérie;0.7800
CN_000065_007_texte.txt;accès d' épilepsie;0.7997
CN_000065_007_texte.txt;idiotie par méningo - encéphalite chronique;0.7854
CN_000065_007_texte.txt;syphilis congénitale;0.7765
CN_000065_007_texte.txt;constatations d' usage;0.7737
CN_000065_007_texte.txt;nom de -paraplégie;0.7732
CN_000065_007_texte.txt;neu·ologisclces cezl·alblalt,189 g;0.8136
CN_000065_007_texte.txt;symp- tôme;0.7974
CN_000065_007_texte.txt;malade succombe;0.7941
CN_000065_007_texte.txt;moitié des paraly-;0.7935
CN_000065_007_texte.txt;congrès psycliialriqiie;0.7931
CN_000065_007_texte.txt;stigmates de dégénérescence;0.8107
CN_000065_007_texte.txt;mouvements respiratoires lents;0.7989
CN_000065_007_texte.txt;hallucinations auditives;0.7944
CN_000065_007_texte.txt;asymétries crânienne;0.7905
CN_000065_007_texte.txt;asymétrie crânienne;0.7900
CN_000065_007_texte.txt;degré de dégénérescence;0.7789
CN_000065_007_texte.txt;hérédité régressive;0.7776
CN_000065_007_texte.txt;signes de dégénérescence;0.7750
CN_000065_007_texte.txt;cas d' hérédité;0.7698
CN_000065_007_texte.txt;signes de syphilis;0.7666
CN_000065_007_texte.txt;autopsie complète est-elle nécessaire;0.7582
CN_000065_007_texte.txt;création d' hospices;0.7481
CN_000065_007_texte.txt;modes d' altération;0.7451
CN_000065_007_texte.txt;asiles de province;0.7431
CN_000065_007_texte.txt;altérations cellulaires;0.7422
CN_000065_007_texte.txt;examen d' embryons;0.7455
CN_000065_007_texte.txt;revue d' anatomie;0.7450
CN_000065_007_texte.txt;affections pseudo-viscérales;0.7449
CN_000065_007_texte.txt;légitimation des centres;0.7420
CN_000065_007_texte.txt;constitution névropa- thique;0.7348
CN_000065_007_texte.txt;réflexes parcellaires exagérés;0.7794
CN_000065_007_texte.txt;élimination des cellules glandulaires^altérées;0.7693
CN_000065_007_texte.txt;cas d' hé- morragie;0.7663
CN_000065_007_texte.txt;degré de dégénérescence;0.7640
CN_000065_007_texte.txt;méningo - encé- phalite chronique;0.7634
CN_000065_007_texte.txt;asiles d' aliénés;0.7964
CN_000065_007_texte.txt;asile d' aliénés;0.7889
CN_000065_007_texte.txt;sortes d' arriérés;0.7862
CN_000065_007_texte.txt;enfants arriérés;0.7789
CN_000065_007_texte.txt;urine des épilep-;0.7656
CN_000065_007_texte.txt;degré d' altération;0.7762
CN_000065_007_texte.txt;signes d' intoxication;0.7719
CN_000065_007_texte.txt;altération du sang;0.7643
CN_000065_007_texte.txt;exagération du tact;0.7596
CN_000065_007_texte.txt;paralytiques alcooliques;0.7589
CN_000065_007_texte.txt;alcooliques paralytiques;0.7597
CN_000065_007_texte.txt;asile d' aliénés;0.7584
CN_000065_007_texte.txt;délires d' auto-intoxication;0.7460
CN_000065_007_texte.txt;paralytiques syphilitiques;0.7419
CN_000065_007_texte.txt;parents d' épileptiques;0.7397
CN_000065_007_texte.txt;asile d' aliénés;0.7702
CN_000065_007_texte.txt;paralysies générales inflammatoires primitives;0.7675
CN_000065_007_texte.txt;vue avec hallucinations;0.7673
CN_000065_007_texte.txt;injections intra-cramennes anti-toxiques;0.7671
CN_000065_007_texte.txt;cas d' amyotrophie;0.7664
CN_000065_007_texte.txt;cas d' hystérie;0.7805
CN_000065_007_texte.txt;hospice d' incurables;0.7750
CN_000065_007_texte.txt;anesthesie kinesthésique;0.7745
