Filename;Keyphrase;Score
CN_000068_010_texte.txt;fissuration à travers;0.7179
CN_000068_010_texte.txt;effraction à travers;0.7111
CN_000068_010_texte.txt;nombre d' hémorrhagies;0.7060
CN_000068_010_texte.txt;néphrite interstitielle concomitante;0.7055
CN_000068_010_texte.txt;cas d' hémorrhagie;0.7042
CN_000068_010_texte.txt;constatations d' auormalité;0.7972
CN_000068_010_texte.txt;brusquerie d' invasion;0.7950
CN_000068_010_texte.txt;hémorrhagie méningée sous-arachnoïdienne;0.7868
CN_000068_010_texte.txt;hémorrhagie sous-arachnoïdienne;0.7823
CN_000068_010_texte.txt;histoire des hémorrhagies;0.7810
CN_000068_010_texte.txt;inégalité d' âge;0.7698
CN_000068_010_texte.txt;degré de dégénérescence;0.7636
CN_000068_010_texte.txt;mort de convulsions;0.7612
CN_000068_010_texte.txt;épilepsie syinptomatiques;0.7544
CN_000068_010_texte.txt;phases d' agi- tation;0.7538
CN_000068_010_texte.txt;état d' asphyxie;0.7718
CN_000068_010_texte.txt;pseudo-paralysie générale arthritique;0.7606
CN_000068_010_texte.txt;cas d' épilepsie;0.7598
CN_000068_010_texte.txt;dégénérescences athéromateuses diffuses;0.7597
CN_000068_010_texte.txt;convalescent de variole;0.7577
CN_000068_010_texte.txt;état d' obnubilation;0.7929
CN_000068_010_texte.txt;asiles d' aliénés;0.7915
CN_000068_010_texte.txt;asile d' épileptiques;0.7887
CN_000068_010_texte.txt;signes d' intoxication;0.7823
CN_000068_010_texte.txt;degré d' intoxication;0.7815
CN_000068_010_texte.txt;asiles d' aliénés;0.7974
CN_000068_010_texte.txt;inégalité de poids;0.7736
CN_000068_010_texte.txt;enfants arriérés;0.7689
CN_000068_010_texte.txt;instigation de m.;0.7668
CN_000068_010_texte.txt;cures d' orthopédie;0.7658
CN_000068_010_texte.txt;asiles d' aliénés;0.7942
CN_000068_010_texte.txt;asile d' aliénés;0.7906
CN_000068_010_texte.txt;recrudescence des accès;0.7653
CN_000068_010_texte.txt;apparecchi d' induzione;0.7632
CN_000068_010_texte.txt;chien après trépanation;0.7572
CN_000068_010_texte.txt;hémorrhagies punctiformes;0.7771
CN_000068_010_texte.txt;mouvements convulsifs épilepsie;0.7689
CN_000068_010_texte.txt;épilepsie jacksonnienne;0.7648
CN_000068_010_texte.txt;spécialistes de névrologie;0.7583
CN_000068_010_texte.txt;examens dynamométriques;0.7579
CN_000068_010_texte.txt;absence d' antécédents;0.7612
CN_000068_010_texte.txt;exagération des réflexes;0.7579
CN_000068_010_texte.txt;signes de dégénérescence;0.7531
CN_000068_010_texte.txt;inégalité des réflexes;0.7503
CN_000068_010_texte.txt;exagération des reflexes;0.7496
CN_000068_010_texte.txt;attaques d' hystérie;0.7912
CN_000068_010_texte.txt;exagération des réflexes;0.7839
CN_000068_010_texte.txt;inégalité d' âge;0.7819
CN_000068_010_texte.txt;signe d' hystérie;0.7787
CN_000068_010_texte.txt;attaques d' éclampsie;0.7775
CN_000068_010_texte.txt;autopsies d' épileptiques;0.7544
CN_000068_010_texte.txt;étiologie hémorrhagique;0.7483
CN_000068_010_texte.txt;exagération des réflexes;0.7474
CN_000068_010_texte.txt;autopsies d' idiots;0.7448
CN_000068_010_texte.txt;exagération des reflexes;0.7439
CN_000068_010_texte.txt;cas d' amyotrophie;0.7307
CN_000068_010_texte.txt;épilepsie jacksonienne;0.7282
CN_000068_010_texte.txt;incontinence d' urine;0.7260
CN_000068_010_texte.txt;malades récalcitrants;0.7257
CN_000068_010_texte.txt;cas d' ophtalmoplégie;0.7239
CN_000068_010_texte.txt;hérédité des paralytiques;0.8276
CN_000068_010_texte.txt;asiles d' aliénés;0.8097
CN_000068_010_texte.txt;étiologie en neuropathologie;0.8060
CN_000068_010_texte.txt;étude des antécédents;0.8010
