Filename;Keyphrase;Score
CN_000036_008_texte.txt;irradiations capsulaires extra-nucléaires;0.7020
CN_000036_008_texte.txt;signes prémonitoires;0.6959
CN_000036_008_texte.txt;attaques d' épilepsie;0.6935
CN_000036_008_texte.txt;différence d' opinion;0.6889
CN_000036_008_texte.txt;altérations de voisinage;0.6880
CN_000036_008_texte.txt;divergences d' opinions;0.7796
CN_000036_008_texte.txt;observation d' aphasie;0.7741
CN_000036_008_texte.txt;éléments d' appréciation;0.7700
CN_000036_008_texte.txt;assauts violents;0.7660
CN_000036_008_texte.txt;irradiations capsulaires;0.7645
CN_000036_008_texte.txt;° empoisonne- ment;0.8062
CN_000036_008_texte.txt;attaques d' épilepsie;0.7900
CN_000036_008_texte.txt;incohérence des actes;0.7884
CN_000036_008_texte.txt;antécédents con- vulsifs;0.7870
CN_000036_008_texte.txt;pas d' asymétrie;0.7820
CN_000036_008_texte.txt;atteinte d' éclampsie;0.7944
CN_000036_008_texte.txt;état d' éclampsie;0.7895
CN_000036_008_texte.txt;accès d' éclampsie;0.7855
CN_000036_008_texte.txt;attaques d' éclampsie;0.7839
CN_000036_008_texte.txt;antécédents hystériques;0.7839
CN_000036_008_texte.txt;idées d' empoisonnement;0.7782
CN_000036_008_texte.txt;affaiblissement paralytique;0.7764
CN_000036_008_texte.txt;persécutés démonopalhes;0.7748
CN_000036_008_texte.txt;bouc émissaire;0.7720
CN_000036_008_texte.txt;obligeance de m.;0.7709
CN_000036_008_texte.txt;accès d' épilepsie;0.7840
CN_000036_008_texte.txt;destruction parenchymateuse;0.7661
CN_000036_008_texte.txt;gazouillements d' oiseaux;0.7659
CN_000036_008_texte.txt;inconscience des actes;0.7654
CN_000036_008_texte.txt;indice de réfraction;0.7646
CN_000036_008_texte.txt;accès d' épilepsie;0.8000
CN_000036_008_texte.txt;cas d' hfmiatrophie;0.7995
CN_000036_008_texte.txt;absence d' étiologie;0.7975
CN_000036_008_texte.txt;observations anatomopathotogiques;0.7924
CN_000036_008_texte.txt;emotivité exagérée;0.7914
CN_000036_008_texte.txt;cas d' insuccès;0.7622
CN_000036_008_texte.txt;difficultés d' exécution;0.7619
CN_000036_008_texte.txt;séquestration des aliénés;0.7564
CN_000036_008_texte.txt;état d' aliénation;0.7530
CN_000036_008_texte.txt;examen organoleptique grossier;0.7495
CN_000036_008_texte.txt;asiles d' aliénés;0.7806
CN_000036_008_texte.txt;élévation des doses;0.7766
CN_000036_008_texte.txt;cas d' arthropathies;0.7724
CN_000036_008_texte.txt;études de m.;0.7696
CN_000036_008_texte.txt;état d' irritation;0.7690
CN_000036_008_texte.txt;attaques d' hystérie;0.7581
CN_000036_008_texte.txt;attaque d' hystérie;0.7485
CN_000036_008_texte.txt;asiles d' aliénés;0.7466
CN_000036_008_texte.txt;cas d' hystérie;0.7453
CN_000036_008_texte.txt;accès d' épilepsie;0.7441
CN_000036_008_texte.txt;-accès d' épilepsie;0.7848
CN_000036_008_texte.txt;hallucinations à*caractère spécial;0.7797
CN_000036_008_texte.txt;attaques d' hystérie;0.7792
CN_000036_008_texte.txt;épilepsie jaclcsonnienne;0.7775
CN_000036_008_texte.txt;observation d' épilepsie;0.7701
CN_000036_008_texte.txt;"m1dlëùr' i;tine""yà' niiëiè'2;dè";0.8424
CN_000036_008_texte.txt;fait.est r.purjnousijine^,es0prleuvesjjes;0.8229
