Filename;Keyphrase;Score
CN_000070_012_texte.txt;suite d' incitations;0.7605
CN_000070_012_texte.txt;pathogénie des hallucinations;0.7581
CN_000070_012_texte.txt;encéphalite parenchymateuse;0.7572
CN_000070_012_texte.txt;production d' hallucinations psycho;0.7555
CN_000070_012_texte.txt;trace d' hallucinations;0.7548
CN_000070_012_texte.txt;affaissement du côté;0.7958
CN_000070_012_texte.txt;stigmates de scrofule;0.7915
CN_000070_012_texte.txt;ictus avec perte;0.7858
CN_000070_012_texte.txt;hérédité congestive;0.7836
CN_000070_012_texte.txt;morts en bas-âge;0.7818
CN_000070_012_texte.txt;velléités d' indépendance;0.7438
CN_000070_012_texte.txt;exagération avec éjaculation;0.7431
CN_000070_012_texte.txt;phases d' involution;0.7418
CN_000070_012_texte.txt;phénomènes d' idéation;0.7359
CN_000070_012_texte.txt;maximum d' altérations;0.7337
CN_000070_012_texte.txt;ictus avec aggravation;0.7810
CN_000070_012_texte.txt;irresponsabilité des criminels;0.7778
CN_000070_012_texte.txt;observations d' ophtalmôplégies;0.7700
CN_000070_012_texte.txt;ophtalmoplégie congénitale;0.7666
CN_000070_012_texte.txt;arthrite déformante;0.7616
CN_000070_012_texte.txt;asiles d' aliénés;0.8082
CN_000070_012_texte.txt;asiles d' eu- rope;0.7813
CN_000070_012_texte.txt;aliénés à tendances homicides;0.7803
CN_000070_012_texte.txt;altérations considérables;0.7784
CN_000070_012_texte.txt;employées d' abord;0.7706
CN_000070_012_texte.txt;cas d' épilepsie;0.7765
CN_000070_012_texte.txt;étude al1alomopathologique;0.7736
CN_000070_012_texte.txt;nature ostéo - arthropa- thiqup;0.7733
CN_000070_012_texte.txt;accès de paresthésie;0.7691
CN_000070_012_texte.txt;torticolis spasmodiques;0.7662
CN_000070_012_texte.txt;asiles d' aliénés;0.7706
CN_000070_012_texte.txt;susceptibilité méfiante;0.7612
CN_000070_012_texte.txt;aliénés d' aliénés;0.7569
CN_000070_012_texte.txt;hérédité névropathiques;0.7548
CN_000070_012_texte.txt;indocilité des malades;0.7545
CN_000070_012_texte.txt;préparatifs d' asphyxie;0.7783
CN_000070_012_texte.txt;psychose polynévrilique;0.7741
CN_000070_012_texte.txt;hystérie latente;0.7730
CN_000070_012_texte.txt;empoisonne- ment;0.7695
CN_000070_012_texte.txt;menthol iodé;0.7689
CN_000070_012_texte.txt;méthodes d' investigation;0.7745
CN_000070_012_texte.txt;narcose chloroformique;0.7738
CN_000070_012_texte.txt;automatisme des animaux;0.7709
CN_000070_012_texte.txt;excitabilité assoupie;0.7697
CN_000070_012_texte.txt;interprétations anthropomorphiques;0.7678
CN_000070_012_texte.txt;écoule- ment.s';0.7896
CN_000070_012_texte.txt;exagération des réflexes;0.7833
CN_000070_012_texte.txt;hydrorrhée nasale;0.7767
CN_000070_012_texte.txt;méthodes d' étude;0.7750
CN_000070_012_texte.txt;méthodes d' investigation;0.7738
CN_000070_012_texte.txt;attaques d' épilep-;0.7487
CN_000070_012_texte.txt;abolition des réflexes;0.7413
CN_000070_012_texte.txt;malades d' hospice;0.7364
CN_000070_012_texte.txt;éléments cellulaires répon- draient;0.7343
CN_000070_012_texte.txt;actions irréfléchies;0.7340
CN_000070_012_texte.txt;automatisme ambulatoire épileptique;0.7440
CN_000070_012_texte.txt;surcroit d' intoxication;0.7424
CN_000070_012_texte.txt;stigmates de dégénérescence;0.7383
CN_000070_012_texte.txt;affaiblissement général;0.7343
CN_000070_012_texte.txt;états d' aliénation;0.7335
CN_000070_012_texte.txt;diagnostic d' ataxie locomotrice;0.7902
CN_000070_012_texte.txt;cas d' épilepsie;0.7706
CN_000070_012_texte.txt;cas d' hémiplégie;0.7684
CN_000070_012_texte.txt;paraplégie spasmodique;0.7660
CN_000070_012_texte.txt;épilepsie jacksonienne;0.7659
CN_000070_012_texte.txt;altérations dégénératives;0.7390
CN_000070_012_texte.txt;hallucinations compliquées;0.7385
CN_000070_012_texte.txt;hallucinations psychiques;0.7341
CN_000070_012_texte.txt;apparition d' arthrites;0.7293
CN_000070_012_texte.txt;encéphalite hémorrhagique;0.7245
CN_000070_012_texte.txt;asiles d' aliénés;0.8093
CN_000070_012_texte.txt;cas d' hystérie;0.8002
CN_000070_012_texte.txt;épileptiques militaires méconnus;0.7973
CN_000070_012_texte.txt;ouvrage de m.;0.7951
CN_000070_012_texte.txt;constatations d' usage;0.7936
CN_000070_012_texte.txt;manière imparfaite;0.7992
CN_000070_012_texte.txt;hémiparésiée du côté;0.7758
CN_000070_012_texte.txt;apophyse mastoïde;0.7697
CN_000070_012_texte.txt;zone d' hypoesthésie;0.7679
CN_000070_012_texte.txt;état d' amaurose;0.7667
CN_000070_012_texte.txt;cas d' hystérie;0.7805
CN_000070_012_texte.txt;amaurose monolatérale;0.7646
CN_000070_012_texte.txt;cas d' amallrose mono-;0.7636
CN_000070_012_texte.txt;cécité gauche totale;0.7564
CN_000070_012_texte.txt;hypoesthésie rétinienne gauche;0.7559
CN_000070_012_texte.txt;crises d' hystérie;0.7712
CN_000070_012_texte.txt;hystériques avec amblyopie;0.7688
CN_000070_012_texte.txt;cas d' amblyopie;0.7658
CN_000070_012_texte.txt;hallucinations naissen;0.7609
CN_000070_012_texte.txt;amaurose monoculaire complète;0.7581
CN_000070_012_texte.txt;absence d' altérations;0.7867
CN_000070_012_texte.txt;ses- hallucinations;0.7739
CN_000070_012_texte.txt;observations .faites;0.7731
CN_000070_012_texte.txt;altérations directes;0.7726
CN_000070_012_texte.txt;altérations primitives;0.7695
CN_000070_012_texte.txt;phénomènes d' inhibition;0.7717
CN_000070_012_texte.txt;force d' inhibition;0.7700
CN_000070_012_texte.txt;collutions purulentes périnéales;0.7529
CN_000070_012_texte.txt;sphère d' innervation;0.7515
CN_000070_012_texte.txt;onde accélératrice;0.7489
CN_000070_012_texte.txt;descendants d' ataxiques;0.8008
CN_000070_012_texte.txt;précurseurs de génie;0.7983
CN_000070_012_texte.txt;dilet- tantes;0.7877
CN_000070_012_texte.txt;vices de méthodes;0.7864
CN_000070_012_texte.txt;mm. laignel-l.avastine;0.7850
CN_000070_012_texte.txt;niveau d' ulcérations;0.7654
CN_000070_012_texte.txt;pas d' altération;0.7635
CN_000070_012_texte.txt;production d' auto-intoxications;0.7634
CN_000070_012_texte.txt;iljreclionsëcoudaire- d' origine intësiuatë';0.7605
CN_000070_012_texte.txt;altération des échanges;0.7602
CN_000070_012_texte.txt;accès d' épilepsie;0.7926
CN_000070_012_texte.txt;asiles d' aliénés;0.7805
CN_000070_012_texte.txt;crise d' épilepsie;0.7755
CN_000070_012_texte.txt;hallucinations visuelles;0.7700
CN_000070_012_texte.txt;multiplicité des hallucinations;0.7667
CN_000070_012_texte.txt;asile d' aliénés;0.7805
CN_000070_012_texte.txt;exagération des réflexes;0.7781
CN_000070_012_texte.txt;stigmate d' hystérie;0.7769
CN_000070_012_texte.txt;degré d' incohérence;0.7676
CN_000070_012_texte.txt;dégénérés hystériques;0.7673
CN_000070_012_texte.txt;asiles d' aliénés;0.7911
CN_000070_012_texte.txt;asile d' aliénés;0.7860
CN_000070_012_texte.txt;signes d' aliénation;0.7746
CN_000070_012_texte.txt;délires systématisés primitifs;0.7717
CN_000070_012_texte.txt;abolition des réflexes;0.7683
CN_000070_012_texte.txt;exagération des réflexes;0.7932
CN_000070_012_texte.txt;altérations de dégénérescence;0.7763
CN_000070_012_texte.txt;efforts d' accommodation;0.7738
CN_000070_012_texte.txt;symptômes d' irri- tation;0.7709
CN_000070_012_texte.txt;tressaillements fibrillaires;0.7706
CN_000070_012_texte.txt;poussées fébriles dues;0.7609
CN_000070_012_texte.txt;mort par convulsions;0.7579
CN_000070_012_texte.txt;exagération des réflexes;0.7574
CN_000070_012_texte.txt;états paréto - spasmodiques infantiles;0.7562
CN_000070_012_texte.txt;hérédité consanguine;0.7472
CN_000070_012_texte.txt;exagération des réflexes;0.7769
CN_000070_012_texte.txt;formes d' épilepsie;0.7600
CN_000070_012_texte.txt;accès d' épi- lepsie;0.7585
CN_000070_012_texte.txt;moyens d' investigation;0.7521
CN_000070_012_texte.txt;affections spasmodiques;0.7491
CN_000070_012_texte.txt;asiles d' aliénés;0.7948
CN_000070_012_texte.txt;seméiologie des obsessions;0.7823
CN_000070_012_texte.txt;psychose d' insolation;0.7777
CN_000070_012_texte.txt;maladies géné- rales;0.7757
CN_000070_012_texte.txt;délire avec hallucinations;0.7709
CN_000070_012_texte.txt;paralyse tous;0.7741
CN_000070_012_texte.txt;sottes d' emménagogues;0.7640
CN_000070_012_texte.txt;signes de dégénéres-;0.7627
CN_000070_012_texte.txt;convulsions hystériques passagères;0.7622
CN_000070_012_texte.txt;manies des idiots;0.7565
CN_000070_012_texte.txt;cas d' éclamj)51e;0.8037
CN_000070_012_texte.txt;cas d' éclampsie;0.7998
CN_000070_012_texte.txt;influence des exci- tations;0.7969
CN_000070_012_texte.txt;forme d' hypnotisation;0.7950
CN_000070_012_texte.txt;accroissement d' aliénation;0.7927
CN_000070_012_texte.txt;paralytiques de m.;0.8232
CN_000070_012_texte.txt;-influence de lasutislilution;0.8200
CN_000070_012_texte.txt;étude d' ensemble;0.8014
CN_000070_012_texte.txt;degré d' élévation;0.7996
CN_000070_012_texte.txt;contingent d' altérations;0.7991
CN_000070_012_texte.txt;asile d' aliénés;0.7714
CN_000070_012_texte.txt;habitudes d' intempérance;0.7632
CN_000070_012_texte.txt;indice d' antécédents;0.7552
CN_000070_012_texte.txt;faculté génésique exagérée;0.7550
CN_000070_012_texte.txt;enfants arriérés;0.7528
CN_000070_012_texte.txt;cas d' hystérie;0.7498
CN_000070_012_texte.txt;asiles d' aliénés;0.7358
CN_000070_012_texte.txt;paraparésie spasmodique;0.7322
CN_000070_012_texte.txt;réactions pupillaires nor- males;0.7274
CN_000070_012_texte.txt;hérédité syphilitique;0.7214
CN_000070_012_texte.txt;asiles d' aliénés;0.8021
CN_000070_012_texte.txt;asile d' aliénés;0.7967
CN_000070_012_texte.txt;divergences d' opinion;0.7882
CN_000070_012_texte.txt;établissement d' aliénés;0.7794
CN_000070_012_texte.txt;services d' aliénés;0.7784
CN_000070_012_texte.txt;asiles d' aliénés;0.7815
CN_000070_012_texte.txt;asile d' aliénés;0.7706
CN_000070_012_texte.txt;asile d' aliénés urbain;0.7590
CN_000070_012_texte.txt;hôpitaux d' aliénés;0.7569
CN_000070_012_texte.txt;asiles pour idiots;0.7540
CN_000070_012_texte.txt;asiles d' aliénés;0.7769
CN_000070_012_texte.txt;asile d' aliénés;0.7691
CN_000070_012_texte.txt;perversions d' instincts;0.7600
CN_000070_012_texte.txt;défectuosités psy- chiques congénitales;0.7520
CN_000070_012_texte.txt;labora- toire bactériologique;0.7478
CN_000070_012_texte.txt;stéréotypies d' ordres;0.7880
CN_000070_012_texte.txt;nature des stéréotypies;0.7675
CN_000070_012_texte.txt;étude des stéréotypies;0.7634
CN_000070_012_texte.txt;travail de m.;0.7611
CN_000070_012_texte.txt;automatisme des centres;0.7593
CN_000070_012_texte.txt;stéréotypie d' attitude;0.7819
CN_000070_012_texte.txt;états d' asthénie;0.7785
