Filename;Keyphrase;Score
CN_000082_002_texte.txt;atteinte d' imbécillité;0.7651
CN_000082_002_texte.txt;conditions d' existence;0.7475
CN_000082_002_texte.txt;effusion exagérée;0.7453
CN_000082_002_texte.txt;enfants arriérés;0.7433
CN_000082_002_texte.txt;service de m.;0.7427
CN_000082_002_texte.txt;hallucinations avec point;0.7777
CN_000082_002_texte.txt;ans d' hésitations;0.7736
CN_000082_002_texte.txt;atteinte d' hémiplégie droite;0.7731
CN_000082_002_texte.txt;phénomènes d' évolution;0.7713
CN_000082_002_texte.txt;réquisitoire de m.;0.7702
CN_000082_002_texte.txt;eléments d' embryologie;0.7950
CN_000082_002_texte.txt;tératologie ex- périmentale;0.7725
CN_000082_002_texte.txt;éléments cellulaires bilatéraux;0.7587
CN_000082_002_texte.txt;canal éjaculateur;0.7587
CN_000082_002_texte.txt;épithélium cloacal;0.7587
CN_000082_002_texte.txt;objections de m.;0.8055
CN_000082_002_texte.txt;dualité d' opérations;0.7997
CN_000082_002_texte.txt;dualité d' origine;0.7871
CN_000082_002_texte.txt;phénomènes d' hérédité;0.7832
CN_000082_002_texte.txt;irrégularités telles;0.7789
CN_000082_002_texte.txt;dcgré d' oedème chronique;0.7576
CN_000082_002_texte.txt;duplicité des organes;0.7541
CN_000082_002_texte.txt;cas d' hémiplégie;0.7512
CN_000082_002_texte.txt;paralyti- ques;0.7492
CN_000082_002_texte.txt;parcimonie de détails;0.7481
CN_000082_002_texte.txt;cause exagérant;0.7898
CN_000082_002_texte.txt;processus d' atrophie;0.7845
CN_000082_002_texte.txt;sensation d' engourdissement;0.7828
CN_000082_002_texte.txt;dilatation des ventricules;0.7823
CN_000082_002_texte.txt;dégénérescence bilaté- rale;0.7819
CN_000082_002_texte.txt;psychoses d' involution;0.7461
CN_000082_002_texte.txt;hallucinations graphiques cinesthésiques;0.7379
CN_000082_002_texte.txt;états psychiques obsédants;0.7298
CN_000082_002_texte.txt;cas d' hémorrhagie;0.7285
CN_000082_002_texte.txt;absence d' autopsie;0.7256
CN_000082_002_texte.txt;emprisonne- ment;0.7348
CN_000082_002_texte.txt;psychose systématisée;0.7336
CN_000082_002_texte.txt;hallucinations psychiques;0.7314
CN_000082_002_texte.txt;psychose maniaco - dépressive;0.7309
