Filename;Keyphrase;Score
CN_000055_027_texte.txt;i' ig.2.-;0.7698
CN_000055_027_texte.txt;périodes d' exacerbation;0.7603
CN_000055_027_texte.txt;ecchymose sous-arachnoïdienne;0.7593
CN_000055_027_texte.txt;pseudo-paralysie générale syphilitique;0.7580
CN_000055_027_texte.txt;méningo - encéphalite vascu-;0.7558
CN_000055_027_texte.txt;dégénérescence parenchymateuse;0.7600
CN_000055_027_texte.txt;affaissement général;0.7461
CN_000055_027_texte.txt;ulcérations caractéristiques;0.7418
CN_000055_027_texte.txt;source des hémorrhagies méningées;0.7416
CN_000055_027_texte.txt;part d' affaissement;0.7394
CN_000055_027_texte.txt;stigmates de dégénérescence;0.7611
CN_000055_027_texte.txt;cas d' épilépsieavec faiblesse;0.7541
CN_000055_027_texte.txt;notion d' étiologie;0.7503
CN_000055_027_texte.txt;épithète d' idiots;0.7486
CN_000055_027_texte.txt;affections intercurrentes quelconques;0.7413
CN_000055_027_texte.txt;mâstati5tiqûëpérinètd' attribuéi·'üüé;0.7796
CN_000055_027_texte.txt;arla7sûite,1'interprétation déli-,i;0.7715
CN_000055_027_texte.txt;cas d' hallucinationsimpératives;0.7521
CN_000055_027_texte.txt;"individus;'dont deux' frères";0.7473
CN_000055_027_texte.txt;réactions impulsives criminelles irrésistibles;0.7461
CN_000055_027_texte.txt;fôÿers lzém`ërrlzaeiques' d'3gesr;0.7615
CN_000055_027_texte.txt;ze'.j*ours de réclusion;0.7520
CN_000055_027_texte.txt;état d' infériorité;0.7450
CN_000055_027_texte.txt;asile d' aliénés;0.7449
CN_000055_027_texte.txt;a`fort' i^embacrassé`v`11;0.7445
CN_000055_027_texte.txt;atliétose.symptomatiques d' atrophie;0.7822
CN_000055_027_texte.txt;asiles d' aliénés;0.7815
CN_000055_027_texte.txt;asile d' aliénés;0.7770
CN_000055_027_texte.txt;pseudo-paralysie géné-;0.7706
CN_000055_027_texte.txt;hôpital d' aliénés;0.7683
CN_000055_027_texte.txt;fi'.rl 9`ifr ° rilî3f;0.7855
CN_000055_027_texte.txt;dr. p.-hospital;0.7641
CN_000055_027_texte.txt;masse dè' consis- tance;0.7575
CN_000055_027_texte.txt;"plusdans' leliquidé;`^màis";0.7534
CN_000055_027_texte.txt;rtrf.·à f`r k;0.7400
CN_000055_027_texte.txt;enu eatl*ôn'*àccide';0.7982
CN_000055_027_texte.txt;instar de' ceux dofit;0.7832
CN_000055_027_texte.txt;nodules élémen- taires;0.7793
CN_000055_027_texte.txt;péri-,t neurial primitif;0.7749
CN_000055_027_texte.txt;histogenèse des foyers mésoneuriaux;0.7742
CN_000055_027_texte.txt;-là d' alvéoles;0.7736
CN_000055_027_texte.txt;corrélation entre la.vulnérabilité;0.7716
