Filename;Keyphrase;Score
CN_000050_022_texte.txt;cas d' hystérie;0.7919
CN_000050_022_texte.txt;matière d' hystérie;0.7862
CN_000050_022_texte.txt;titre d' hémiplégie;0.7583
CN_000050_022_texte.txt;partisans des hystéries;0.7577
CN_000050_022_texte.txt;degré d' asy- métrie;0.7577
CN_000050_022_texte.txt;phénomènes d' hystérie;0.8002
CN_000050_022_texte.txt;cas d' hystérie;0.7963
CN_000050_022_texte.txt;excès d' absinthe;0.7847
CN_000050_022_texte.txt;nom d' hallucinations;0.7795
CN_000050_022_texte.txt;phénomènes d' inhibition;0.7773
CN_000050_022_texte.txt;sensation d' étouffement;0.7708
CN_000050_022_texte.txt;antécédents héréditaires;0.7702
CN_000050_022_texte.txt;abolition des réflexes;0.7696
CN_000050_022_texte.txt;ébauche d' hémianesthésie;0.7661
CN_000050_022_texte.txt;attaque d' hystéro -;0.7617
CN_000050_022_texte.txt;signes d' asphyxie;0.7897
CN_000050_022_texte.txt;état d' obnubilation;0.7815
CN_000050_022_texte.txt;ébranle- ment;0.7762
CN_000050_022_texte.txt;parésie paraplégique;0.7609
CN_000050_022_texte.txt;secousses brusques;0.7564
CN_000050_022_texte.txt;dégénéres- cence descendante;0.7602
CN_000050_022_texte.txt;vacuolisation avec tuméfac- tion;0.7479
CN_000050_022_texte.txt;opérations d' hémisection;0.7434
CN_000050_022_texte.txt;cas d' hémisection;0.7414
CN_000050_022_texte.txt;impulsions de motilité;0.7401
CN_000050_022_texte.txt;émanation du faisceau;0.7660
CN_000050_022_texte.txt;différence d' observation;0.7567
CN_000050_022_texte.txt;recueil d' observations;0.7472
CN_000050_022_texte.txt;calotte des tubercules;0.7448
CN_000050_022_texte.txt;nom de twijia;0.7399
CN_000050_022_texte.txt;accès d' épilepsie;0.7879
CN_000050_022_texte.txt;atteinte d' hystérie;0.7829
CN_000050_022_texte.txt;degré d' hyperesthésie;0.7802
CN_000050_022_texte.txt;cas d' anencéphalie;0.7760
CN_000050_022_texte.txt;épilepsies d' o-;0.7708
CN_000050_022_texte.txt;accès d' épilepsie;0.7662
