Filename;Keyphrase;Score
CN_000061_003_texte.txt;nom d' érevllhophobie;0.7842
CN_000061_003_texte.txt;nom d' érgtlirophobie;0.7788
CN_000061_003_texte.txt;ereuthose obsédante;0.7588
CN_000061_003_texte.txt;éreutho- phobie;0.7539
CN_000061_003_texte.txt;m.dlltlies du système;0.7515
CN_000061_003_texte.txt;prépondérance du trouble émolif;0.7492
CN_000061_003_texte.txt;antécédents héérédiluires;0.7481
CN_000061_003_texte.txt;étude des phobies;0.7372
CN_000061_003_texte.txt;antécédents personnels;0.7364
CN_000061_003_texte.txt;crise paroxys- tique;0.7355
CN_000061_003_texte.txt;histoire des éreuthophobes;0.7688
CN_000061_003_texte.txt;hallucinations cénesthétiques;0.7506
CN_000061_003_texte.txt;hallucinations motrices graphiques;0.7492
CN_000061_003_texte.txt;paroxysmes obsédants;0.7465
CN_000061_003_texte.txt;hallucinations visuelles;0.7454
CN_000061_003_texte.txt;asiles d' aliénés;0.7977
CN_000061_003_texte.txt;asile d' aliénés;0.7925
CN_000061_003_texte.txt;auto-psychoses circonscrites;0.7905
CN_000061_003_texte.txt;idées prévalentes psychopathiques;0.7862
CN_000061_003_texte.txt;éréthisme génésique;0.7830
CN_000061_003_texte.txt;hyperchlorhydrique avec ectasie;0.7727
CN_000061_003_texte.txt;élévation de température;0.7624
CN_000061_003_texte.txt;appoint d' intempérance;0.7599
CN_000061_003_texte.txt;espèces de convulsionshystériques;0.7590
CN_000061_003_texte.txt;photophobie avec cépha-;0.7585
CN_000061_003_texte.txt;morts d' attaques épileptiformes;0.7985
CN_000061_003_texte.txt;sorte d' athétose;0.7932
CN_000061_003_texte.txt;puberté d' instabilité;0.7887
CN_000061_003_texte.txt;parésie avec atrophie;0.7877
CN_000061_003_texte.txt;attaques d' épilepsie;0.7859
CN_000061_003_texte.txt;asiles d' aliénés criminels;0.8029
CN_000061_003_texte.txt;asiles d' aliénés;0.7972
CN_000061_003_texte.txt;asile d' aliénés;0.7886
CN_000061_003_texte.txt;folies par- tielles dégénératives;0.7838
CN_000061_003_texte.txt;asiles d' indigents;0.7833
CN_000061_003_texte.txt;asiles d' aliénés;0.7880
CN_000061_003_texte.txt;asiles d' aliénés parents;0.7831
CN_000061_003_texte.txt;susceptibilités des populations;0.7639
CN_000061_003_texte.txt;éloignement des asiles;0.7611
CN_000061_003_texte.txt;droyés d' indignation;0.7571
CN_000061_003_texte.txt;d. vo/'del' hï1'iis;0.7664
CN_000061_003_texte.txt;peripherischen \'erzenss(ems;0.7589
CN_000061_003_texte.txt;cellules fusi- lormes;0.7553
CN_000061_003_texte.txt;anastomoses directes;0.7508
CN_000061_003_texte.txt;histoire des doctrines contemporaines;0.7442
CN_000061_003_texte.txt;anastomoses protoplasmiques;0.7871
CN_000061_003_texte.txt;individualités cellulaires correspondantes;0.7769
CN_000061_003_texte.txt;point d' anastomoses;0.7745
CN_000061_003_texte.txt;transmissions nerveuses isolées;0.7745
CN_000061_003_texte.txt;êtres proto- plasmiques;0.7741
CN_000061_003_texte.txt;menacées d' ankylose;0.7755
CN_000061_003_texte.txt;degré d' hyperesthésie;0.7635
CN_000061_003_texte.txt;conductibilité de dendrites;0.7617
CN_000061_003_texte.txt;histoire des doctrines contemporaines;0.7617
CN_000061_003_texte.txt;altérations affectives profondes;0.7602
CN_000061_003_texte.txt;accès d' épilepsie;0.7767
CN_000061_003_texte.txt;sulfate d' atropine;0.7656
CN_000061_003_texte.txt;série d' expé- riences;0.7614
CN_000061_003_texte.txt;hallucinations d' origine;0.7612
CN_000061_003_texte.txt;matière d' aliénation;0.7605
CN_000061_003_texte.txt;asile d' aliénés;0.8041
CN_000061_003_texte.txt;intluence d' hallucinations;0.8014
CN_000061_003_texte.txt;phénomène d' auto-intoxication;0.7926
CN_000061_003_texte.txt;persécutés persécuteurs;0.7866
CN_000061_003_texte.txt;sorte d' aggravation;0.7866
CN_000061_003_texte.txt;asiles d' aliénés;0.7757
CN_000061_003_texte.txt;agents microbiens vulgaires;0.7714
CN_000061_003_texte.txt;asile d' aliénés;0.7662
CN_000061_003_texte.txt;coexistence d' hallucinations psycho;0.7651
CN_000061_003_texte.txt;formes d' hallucinations;0.7607
CN_000061_003_texte.txt;hallucinations verbales;0.7892
CN_000061_003_texte.txt;circonstances d' hérédité;0.7859
CN_000061_003_texte.txt;hallucinations psychomotrices;0.7850
CN_000061_003_texte.txt;psychoses des sourds - muets;0.7823
CN_000061_003_texte.txt;hallucinations motrices;0.7817
CN_000061_003_texte.txt;accès d' épilepsie;0.7742
CN_000061_003_texte.txt;phénomènes d' épilepsie;0.7738
CN_000061_003_texte.txt;psychose religieuse systématisée;0.7592
CN_000061_003_texte.txt;inégalité d' âge;0.7575
CN_000061_003_texte.txt;délires mystiques systématisés;0.7516
CN_000061_003_texte.txt;athétose par hémorragie;0.7455
CN_000061_003_texte.txt;phénomènes d' amélioration;0.7430
CN_000061_003_texte.txt;cas d' altération;0.7422
CN_000061_003_texte.txt;asymétrie notable;0.7388
CN_000061_003_texte.txt;canal cholédoque perméable;0.7386
CN_000061_003_texte.txt;cas d' imbécillité;0.7916
CN_000061_003_texte.txt;attaques d' épilepsie;0.7787
CN_000061_003_texte.txt;cas d' auto-intoxication;0.7775
CN_000061_003_texte.txt;méningite avec abcès;0.7734
CN_000061_003_texte.txt;états neurasthéniques génitaux;0.7711
CN_000061_003_texte.txt;asiles d' aliénés;0.7785
CN_000061_003_texte.txt;signes paralytiques;0.7613
CN_000061_003_texte.txt;tômes paralytiques;0.7595
CN_000061_003_texte.txt;sorte d' épilepsie;0.7576
CN_000061_003_texte.txt;cas d' épilepsie;0.7575
CN_000061_003_texte.txt;états paranoïques;0.7793
CN_000061_003_texte.txt;apparition d' hallucinations;0.7773
CN_000061_003_texte.txt;cas d' imbécillité;0.7700
CN_000061_003_texte.txt;absence d' hérédité;0.7665
CN_000061_003_texte.txt;hérédité collatérale;0.7569
CN_000061_003_texte.txt;asile d' aliénés;0.7871
CN_000061_003_texte.txt;degré d' intoxication chronique;0.7798
CN_000061_003_texte.txt;altérations ultérieures;0.7753
CN_000061_003_texte.txt;libellés diffamatoires;0.7700
CN_000061_003_texte.txt;états psychiques anormaux;0.7697
CN_000061_003_texte.txt;accès d' éternue- ment;0.8050
CN_000061_003_texte.txt;hallucinations olfactives;0.8011
CN_000061_003_texte.txt;paresthésie nasale;0.8005
CN_000061_003_texte.txt;attention des pathologistes;0.7979
CN_000061_003_texte.txt;troubles d' innervation;0.7973
CN_000061_003_texte.txt;abolition des réflexes;0.7660
CN_000061_003_texte.txt;processus de dégénérescence;0.7627
CN_000061_003_texte.txt;abolitions du goût;0.7623
CN_000061_003_texte.txt;exactitude par m.;0.7613
CN_000061_003_texte.txt;acte de répulsion psy-;0.7604
CN_000061_003_texte.txt;expansions proto- plasmiques;0.7686
CN_000061_003_texte.txt;ramifications protoplasmiques;0.7686
CN_000061_003_texte.txt;ramifications protoplas- miques;0.7657
CN_000061_003_texte.txt;point d' anastomoses;0.7651
CN_000061_003_texte.txt;ramures protaplasmiques;0.7600
CN_000061_003_texte.txt;allongement des corpuscules fusiformes;0.7786
CN_000061_003_texte.txt;ramifications protoplasmiques;0.7752
CN_000061_003_texte.txt;exagération de réactions;0.7674
CN_000061_003_texte.txt;expansions protoplasmiques;0.7626
CN_000061_003_texte.txt;cellules chro- mophiles;0.7597
CN_000061_003_texte.txt;nombre d' ancê-;0.7344
CN_000061_003_texte.txt;matière d' aliénation;0.7340
CN_000061_003_texte.txt;cellule nerveuse dégénère;0.7328
CN_000061_003_texte.txt;méthode d' imprégnation;0.7327
CN_000061_003_texte.txt;centre d' innervation;0.7264
CN_000061_003_texte.txt;autres dlilinqu.1nts;0.7578
CN_000061_003_texte.txt;stigmates de dégénérescence;0.7559
CN_000061_003_texte.txt;degrés d' atténuation;0.7470
CN_000061_003_texte.txt;cas d' épilepsie;0.7446
CN_000061_003_texte.txt;tribunal anglais desflagrants délits;0.7427
CN_000061_003_texte.txt;asiles d' aliénés;0.7954
CN_000061_003_texte.txt;asile d' aliénés;0.7899
CN_000061_003_texte.txt;état d' imbécillité;0.7865
CN_000061_003_texte.txt;ecchymoses sous-séreuses;0.7783
CN_000061_003_texte.txt;psychose polynévri- tique;0.7780
CN_000061_003_texte.txt;étiologie du saturnisme;0.7795
CN_000061_003_texte.txt;dentrites protoplasmiques;0.7685
CN_000061_003_texte.txt;états peychiques normaux;0.7683
CN_000061_003_texte.txt;influence d' irritations;0.7627
CN_000061_003_texte.txt;ondes moléculaires contraires;0.7622
CN_000061_003_texte.txt;dérivés d' aniline;0.7628
CN_000061_003_texte.txt;centimètre d' arête;0.7592
CN_000061_003_texte.txt;signes de dégénérescence;0.7572
CN_000061_003_texte.txt;moelles d' individus;0.7560
CN_000061_003_texte.txt;abcès tuberculeux symptomatiques;0.7553
CN_000061_003_texte.txt;dégénérescence ascendante totale;0.7644
CN_000061_003_texte.txt;hallucinations cénesthétiques;0.7628
CN_000061_003_texte.txt;dégénérescence descendante;0.7619
CN_000061_003_texte.txt;aggravation du mal;0.7611
CN_000061_003_texte.txt;démence paralytique;0.7607
CN_000061_003_texte.txt;cas d' hystérie;0.7947
CN_000061_003_texte.txt;état d' obnubilation;0.7935
CN_000061_003_texte.txt;psychoses d' involution;0.7825
CN_000061_003_texte.txt;exagération des réflexes;0.7787
CN_000061_003_texte.txt;hérédité névropathique;0.7728
CN_000061_003_texte.txt;complication d' hystérie;0.7881
CN_000061_003_texte.txt;antécédents épi- leptiques antérieurs;0.7871
CN_000061_003_texte.txt;cas d' épilepsie;0.7809
CN_000061_003_texte.txt;psychoses épileptiques transitoires;0.7780
CN_000061_003_texte.txt;formes d' obnubilation;0.7768
CN_000061_003_texte.txt;état d' obnubilation;0.7982
CN_000061_003_texte.txt;cas d' hémiatrophie;0.7931
CN_000061_003_texte.txt;exagération des symptômes;0.7925
CN_000061_003_texte.txt;sarcome à cellules fusiformes;0.7922
CN_000061_003_texte.txt;sensation d' engourdissement;0.7913
CN_000061_003_texte.txt;altération des détritus;0.7751
CN_000061_003_texte.txt;observation d' amyotrophie;0.7740
CN_000061_003_texte.txt;pathogénie des difformi- tés;0.7680
CN_000061_003_texte.txt;asiles d' aliénés;0.7676
CN_000061_003_texte.txt;progrès par rapport;0.7652
CN_000061_003_texte.txt;asiles d' aliénés;0.7520
CN_000061_003_texte.txt;pathogénie de vhydarlrose;0.7470
CN_000061_003_texte.txt;asile d' aliénés;0.7457
CN_000061_003_texte.txt;cas d' épilepsie;0.7416
