Filename;Keyphrase;Score
CN_000078_020_texte.txt;tl' aulrcs;0.7925
CN_000078_020_texte.txt;motifs d' atténuation;0.7887
CN_000078_020_texte.txt;susceptibilité indivi- duelle;0.7754
CN_000078_020_texte.txt;malades commi-;0.7736
CN_000078_020_texte.txt;affaire d' em-;0.7732
CN_000078_020_texte.txt;ignorance du monde;0.7472
CN_000078_020_texte.txt;étals maladifs;0.7446
CN_000078_020_texte.txt;symptômes neurasthéniques;0.7437
CN_000078_020_texte.txt;étal maladif;0.7407
CN_000078_020_texte.txt;lil' pl' ellhil;0.7396
CN_000078_020_texte.txt;moi seule;0.7615
CN_000078_020_texte.txt;asiles d' aliénés;0.7615
CN_000078_020_texte.txt;ivanl en société;0.7568
CN_000078_020_texte.txt;isole- ment;0.7553
CN_000078_020_texte.txt;dévoue- ment;0.7547
CN_000078_020_texte.txt;asiles d' aliénés;0.8086
CN_000078_020_texte.txt;majorité des non-initiés;0.7795
CN_000078_020_texte.txt;réflexes des extré- mités;0.7791
CN_000078_020_texte.txt;asiles de province;0.7791
CN_000078_020_texte.txt;assistance aux aliénés;0.7702
CN_000078_020_texte.txt;pas d' antécédents spécifi-;0.8123
CN_000078_020_texte.txt;exagération des réflexes;0.7888
CN_000078_020_texte.txt;asile d' aliénés;0.7881
CN_000078_020_texte.txt;épilepsie jacksonnienne;0.7856
CN_000078_020_texte.txt;phénomènes d' auto-intoxication;0.7836
CN_000078_020_texte.txt;.')cas d' imbécillité;0.8319
CN_000078_020_texte.txt;observation d' épi- lepsie;0.8052
CN_000078_020_texte.txt;aliénés par alcoolisme;0.7984
CN_000078_020_texte.txt;asile de dur - lés -;0.7983
CN_000078_020_texte.txt;asiles de province;0.7982
CN_000078_020_texte.txt;asiles d' aliénés;0.8217
CN_000078_020_texte.txt;asile d' aliénés;0.8166
CN_000078_020_texte.txt;maison d' aliénés;0.8049
CN_000078_020_texte.txt;longosités 1-ouguliti.(,s;0.7985
CN_000078_020_texte.txt;accès d' épilep- sie;0.7967
CN_000078_020_texte.txt;intoxication par résorption;0.7675
CN_000078_020_texte.txt;striation .longitudinale;0.7642
CN_000078_020_texte.txt;ostéite tuberculeuse;0.7613
CN_000078_020_texte.txt;signe d' inflamma- tion;0.7600
CN_000078_020_texte.txt;ostéite raréfiante;0.7580
CN_000078_020_texte.txt;phases d' obnubilation;0.8011
CN_000078_020_texte.txt;asiles d' aliénés;0.7967
CN_000078_020_texte.txt;antécédents personnels carac- téristiques;0.7903
CN_000078_020_texte.txt;hérédité névropa- thique suffisante;0.7903
CN_000078_020_texte.txt;prédisposés névropathiques;0.7901
CN_000078_020_texte.txt;inertie pupillaire hémianopslque;0.7866
CN_000078_020_texte.txt;immobilité pupillaire hémianopsique;0.7837
CN_000078_020_texte.txt;démence précoce paranoïde;0.7678
CN_000078_020_texte.txt;efforts d' accommodation;0.7638
CN_000078_020_texte.txt;inertie pupillaire;0.7593
CN_000078_020_texte.txt;phase d' aggravation;0.7981
CN_000078_020_texte.txt;exagération des réflexes;0.7927
CN_000078_020_texte.txt;cas d' épilepsie;0.7810
CN_000078_020_texte.txt;atteint d' hypochondrie;0.7802
CN_000078_020_texte.txt;phase d' hypertrophie;0.7797
CN_000078_020_texte.txt;asile d' aliénés;0.8070
CN_000078_020_texte.txt;malades inconscients turbulents;0.7978
CN_000078_020_texte.txt;convalescence des aliénés;0.7907
CN_000078_020_texte.txt;société d' i1l';0.7889
CN_000078_020_texte.txt;antécédents pathologiques;0.7863
CN_000078_020_texte.txt;asiles d' aliénés;0.8056
CN_000078_020_texte.txt;asile d' aliénés;0.8012
CN_000078_020_texte.txt;ambulances psychiatri-;0.7822
CN_000078_020_texte.txt;nom de psy- chasthénie;0.7792
CN_000078_020_texte.txt;impuissance du ministère;0.7756
CN_000078_020_texte.txt;cas d' hallucinations;0.8004
CN_000078_020_texte.txt;asiles d' aliénés;0.7925
CN_000078_020_texte.txt;asile d' aliénés;0.7878
CN_000078_020_texte.txt;mouvements involontaires stéréotypés;0.7868
CN_000078_020_texte.txt;est-elle symplomati-;0.7858
CN_000078_020_texte.txt;paralytiques généraux hypochondriaques;0.7846
CN_000078_020_texte.txt;psychose d' involution;0.7815
CN_000078_020_texte.txt;automulilaiion des hypochondriaques;0.7780
CN_000078_020_texte.txt;catégorie d' hypochondriaques;0.7685
CN_000078_020_texte.txt;tômes viscéraux latents;0.7657
CN_000078_020_texte.txt;hystérie préexistante;0.7383
CN_000078_020_texte.txt;persécutés avec hallucinations;0.7344
CN_000078_020_texte.txt;hallucinations obsédantes;0.7285
CN_000078_020_texte.txt;compagnées d' autopsie;0.7256
CN_000078_020_texte.txt;nosophobie neurasthénique;0.7238
CN_000078_020_texte.txt;exagération des réflexes;0.8001
CN_000078_020_texte.txt;symptômes d' irradiation;0.7905
CN_000078_020_texte.txt;asiles d' aliénés hommes;0.7808
CN_000078_020_texte.txt;asiles d' aliénés femmes;0.7799
CN_000078_020_texte.txt;processus ascendants initiauxdistants;0.7797
CN_000078_020_texte.txt;sensation d' engourdissement;0.7923
CN_000078_020_texte.txt;psychose rabique;0.7904
CN_000078_020_texte.txt;réflexes patellaires exagérés;0.7894
CN_000078_020_texte.txt;résultat d' expé- riences;0.7866
CN_000078_020_texte.txt;éreuthophobie habituelle;0.7858
CN_000078_020_texte.txt;etd' hydrothéra- pie;0.7575
CN_000078_020_texte.txt;bains d' aspersion;0.7554
CN_000078_020_texte.txt;susceptibilités individuelles;0.7524
CN_000078_020_texte.txt;psychoses d' épuisement;0.7523
CN_000078_020_texte.txt;cas d' épuise- ment;0.7519
CN_000078_020_texte.txt;asiles d' aliénés;0.7712
CN_000078_020_texte.txt;accès d' asphyxie;0.7689
CN_000078_020_texte.txt;délires systématisés hallucinatoires;0.7688
CN_000078_020_texte.txt;état d' asphyxie;0.7662
CN_000078_020_texte.txt;asile d' aliénés;0.7639
CN_000078_020_texte.txt;exagération des réflexes;0.7770
CN_000078_020_texte.txt;asiles d' aliénés;0.7648
CN_000078_020_texte.txt;étiologie des phénomènes;0.7605
CN_000078_020_texte.txt;cas d' hystérie;0.7583
CN_000078_020_texte.txt;importance des altérations;0.7440
CN_000078_020_texte.txt;asiles d' aliénés;0.8008
CN_000078_020_texte.txt;asile d' aliénés;0.7913
CN_000078_020_texte.txt;antécédents héréditaires;0.7780
CN_000078_020_texte.txt;antj('êdents pasonnels;0.7750
CN_000078_020_texte.txt;asiles publics;0.7704
CN_000078_020_texte.txt;psychoses d' intoxication;0.7788
CN_000078_020_texte.txt;craintes d' empoisonnement;0.7720
CN_000078_020_texte.txt;amnésie lacunaire;0.7702
CN_000078_020_texte.txt;hallucinations professionnelles;0.7699
CN_000078_020_texte.txt;état d' infériorité psy-;0.7695
CN_000078_020_texte.txt;exagération des réflexes;0.7608
CN_000078_020_texte.txt;psychoses des auto-intoxications;0.7494
CN_000078_020_texte.txt;psychoses asthéniques;0.7471
CN_000078_020_texte.txt;état d' asthénie;0.7431
CN_000078_020_texte.txt;asile d' aliénés;0.7396
CN_000078_020_texte.txt;épilepsie jacksonnienne;0.7853
CN_000078_020_texte.txt;cas d' hémiplégies;0.7816
CN_000078_020_texte.txt;observations des neurologistes;0.7671
CN_000078_020_texte.txt;genèse des réflexes;0.7667
CN_000078_020_texte.txt;ment d' expansion;0.7651
CN_000078_020_texte.txt;exagération des réflexes;0.7896
CN_000078_020_texte.txt;asiles d' aliénés;0.7876
CN_000078_020_texte.txt;récusation d' office;0.7829
CN_000078_020_texte.txt;possi- bilité dés mouvements;0.7810
CN_000078_020_texte.txt;état d' anencéphalie;0.7805
CN_000078_020_texte.txt;asiles d' aliénés;0.8195
CN_000078_020_texte.txt;places de mé- decins - inspecteurs;0.7932
CN_000078_020_texte.txt;gliosarcome des tubercucules;0.7918
CN_000078_020_texte.txt;émoluments en province;0.7901
CN_000078_020_texte.txt;foyers hémorrhagiques;0.7888
CN_000078_020_texte.txt;asile d' aliénés;0.7887
CN_000078_020_texte.txt;hypertrophie conjonctive refoule;0.7864
CN_000078_020_texte.txt;g d' hystérie;0.7850
CN_000078_020_texte.txt;encéphalite aiguë hémorrhagique;0.7824
CN_000078_020_texte.txt;cavités médullaires syringomyéliclues;0.7800
CN_000078_020_texte.txt;asiles d' aliénés;0.7953
CN_000078_020_texte.txt;asile d' aliénés;0.7912
CN_000078_020_texte.txt;"démence épili;ptjqi1e.";0.7839
CN_000078_020_texte.txt;inégalité d' âge;0.7786
CN_000078_020_texte.txt;accroissement des incurables;0.7748
CN_000078_020_texte.txt;"j'1;quililzl' e menlalll'";0.7824
CN_000078_020_texte.txt;refus d' ali- ments;0.7605
CN_000078_020_texte.txt;somno- lent;0.7546
CN_000078_020_texte.txt;asile d' aliénés;0.7546
CN_000078_020_texte.txt;entérite muco - membraneuse;0.7534
CN_000078_020_texte.txt;cas d' awoméqalie;0.8092
CN_000078_020_texte.txt;lalséance d' ouverture;0.8032
CN_000078_020_texte.txt;cas de l3arl.er;0.7920
CN_000078_020_texte.txt;paralytiques cld';0.7914
CN_000078_020_texte.txt;travail de m.;0.7903
CN_000078_020_texte.txt;paralysie gé- dl' raledif'['c)'oducelu[deiasypitilis;0.7902
