Filename;Keyphrase;Score
CL_000001_009_texte.txt;nombre d' hémorrhagies;0.7795
CL_000001_009_texte.txt;mort d' hémorrhagie;0.7781
CL_000001_009_texte.txt;observations d' hémorrhagie;0.7775
CL_000001_009_texte.txt;foyers hémorrhagiques anciens;0.7761
CL_000001_009_texte.txt;atteinte d' ataxie locomotrice;0.7760
CL_000001_009_texte.txt;atteinte d' ataxie locomotrice;0.8590
CL_000001_009_texte.txt;sécjuard,—journal de physiplogie;0.8578
CL_000001_009_texte.txt;ecchymose fessière;0.8498
CL_000001_009_texte.txt;sorte d' ulcération;0.8489
CL_000001_009_texte.txt;degré d' atrophie;0.8484
CL_000001_009_texte.txt;symptômes d' hystérie;0.7923
CL_000001_009_texte.txt;atteinte d' hystérie;0.7923
CL_000001_009_texte.txt;errements de m.;0.7869
CL_000001_009_texte.txt;cas d' hystérie;0.7855
CL_000001_009_texte.txt;attaque d' hystérie;0.7827
CL_000001_009_texte.txt;degré d' hyperexcitabilité;0.7551
CL_000001_009_texte.txt;exagération des réflexes;0.7540
CL_000001_009_texte.txt;phase d' hyperexcitabilité;0.7516
CL_000001_009_texte.txt;état d' hyperexcitabilité;0.7501
CL_000001_009_texte.txt;état d' hyper-excitabilité;0.7495
CL_000001_009_texte.txt;exagération des réflexes;0.8046
CL_000001_009_texte.txt;degré d' hyperexcitabilité;0.7962
CL_000001_009_texte.txt;série d' hypnofisations;0.7942
CL_000001_009_texte.txt;état d' hyperexcitabilité;0.7913
CL_000001_009_texte.txt;malades hystériques hypnotisables;0.7901
CL_000001_009_texte.txt;hypothèse d' hystérie;0.7595
CL_000001_009_texte.txt;attaques d' hystérie;0.7480
CL_000001_009_texte.txt;objections de m.;0.7474
CL_000001_009_texte.txt;ouvrage de m.;0.7461
CL_000001_009_texte.txt;phénomène d' auto-suggestion;0.7441
