Filename;Keyphrase;Score
CN_000064_006_texte.txt;dégé- nérescence;0.7017
CN_000064_006_texte.txt;vue d' oeil;0.7009
CN_000064_006_texte.txt;iion de mm.;0.6968
CN_000064_006_texte.txt;para- lysie générale;0.6957
CN_000064_006_texte.txt;symp- tômes;0.6947
CN_000064_006_texte.txt;diagnostic d' ataxie locomotrice;0.8109
CN_000064_006_texte.txt;irrégularité des lésions;0.7969
CN_000064_006_texte.txt;dégénérescence par contact;0.7941
CN_000064_006_texte.txt;ramifications cylindraxiles;0.7860
CN_000064_006_texte.txt;racines pos- térieures;0.7854
CN_000064_006_texte.txt;anxiété avec hallucinations;0.7974
CN_000064_006_texte.txt;paroxysme d' anxiété;0.7890
CN_000064_006_texte.txt;état d' engourdissement;0.7805
CN_000064_006_texte.txt;hallucinations terrifiantes;0.7764
CN_000064_006_texte.txt;état d' anxiété indeseriptihie;0.7736
CN_000064_006_texte.txt;exagération des réflexes;0.7562
CN_000064_006_texte.txt;mégalomanie des persécutés;0.7440
CN_000064_006_texte.txt;hypochondriaques négateurs;0.7399
CN_000064_006_texte.txt;épilepsie jacksonnienne;0.7322
CN_000064_006_texte.txt;hallucinations mul-;0.7320
CN_000064_006_texte.txt;antécédents névropathiques;0.7644
CN_000064_006_texte.txt;hémorrhagies minuscules;0.7593
CN_000064_006_texte.txt;cas d' acromégalie;0.7527
CN_000064_006_texte.txt;hémorrhagie en général;0.7509
CN_000064_006_texte.txt;troubles d' auto-intoxication;0.7503
CN_000064_006_texte.txt;antécédents des paralytiques hommes;0.7856
CN_000064_006_texte.txt;lèpre anesthésique;0.7664
CN_000064_006_texte.txt;infiltra- tions;0.7651
CN_000064_006_texte.txt;absence d' amyotrophies;0.7644
CN_000064_006_texte.txt;nom de chéiromégalie;0.7619
CN_000064_006_texte.txt;nom d' hérédité;0.7530
CN_000064_006_texte.txt;hérédité par attaques;0.7529
CN_000064_006_texte.txt;signes d' aliénation;0.7477
CN_000064_006_texte.txt;hérédité arthritique;0.7477
CN_000064_006_texte.txt;étude étiologique;0.7396
CN_000064_006_texte.txt;moelles d' aliénés;0.7800
CN_000064_006_texte.txt;émanations conjonctives;0.7721
CN_000064_006_texte.txt;émanation cylindraxile;0.7703
CN_000064_006_texte.txt;ordres d' altération;0.7702
CN_000064_006_texte.txt;moelles de paralytiques;0.7677
CN_000064_006_texte.txt;stigmates de dégénérescence;0.7756
CN_000064_006_texte.txt;asile d' aliénés;0.7666
CN_000064_006_texte.txt;phénomènes d' interférence;0.7564
CN_000064_006_texte.txt;antécédents héréditaires;0.7556
CN_000064_006_texte.txt;loquacité exagérée;0.7554
CN_000064_006_texte.txt;revue d' électrophysiologie;0.7858
CN_000064_006_texte.txt;signes d' hystérie;0.7844
CN_000064_006_texte.txt;paresthésies sus-iudiquéesne;0.7830
CN_000064_006_texte.txt;influence d' évacuants;0.7783
