Filename;Keyphrase;Score
CN_000076_018_texte.txt;coi.laborithui1s principaux us1 .aan;0.8007
CN_000076_018_texte.txt;j.-li. ciiarcot;0.7449
CN_000076_018_texte.txt;phéno- mènes hallucinatoires;0.7387
CN_000076_018_texte.txt;-'acuité de médecine;0.7381
CN_000076_018_texte.txt;esprit c'/ëo;0.7358
CN_000076_018_texte.txt;forme d' hallucinations;0.7738
CN_000076_018_texte.txt;épaves d' ossements;0.7723
CN_000076_018_texte.txt;nuit par clairvoyance;0.7651
CN_000076_018_texte.txt;perspicacité extraordinaire;0.7502
CN_000076_018_texte.txt;rôle d' apôtre;0.7499
CN_000076_018_texte.txt;différences d' inclinaison;0.7943
CN_000076_018_texte.txt;affaissement en masse;0.7917
CN_000076_018_texte.txt;inégalité des hémisphères;0.7903
CN_000076_018_texte.txt;action trophique directe;0.7879
CN_000076_018_texte.txt;société d' anthropologie;0.7868
CN_000076_018_texte.txt;cas d' hystérie;0.7794
CN_000076_018_texte.txt;hémiplégies avec ictus;0.7783
CN_000076_018_texte.txt;cas d' hémiatrophie;0.7764
CN_000076_018_texte.txt;troubles d' ossification;0.7681
CN_000076_018_texte.txt;maladie de parkinson;0.7641
CN_000076_018_texte.txt;altérations parenchymateuses;0.8030
CN_000076_018_texte.txt;exagération des réflexes;0.8009
CN_000076_018_texte.txt;spondylose ryzomélique;0.7899
CN_000076_018_texte.txt;spondylose rhyzomélique;0.7827
CN_000076_018_texte.txt;occlusion spasmodique complète;0.7824
CN_000076_018_texte.txt;cas d' épilepsie;0.7699
CN_000076_018_texte.txt;défectuosités mentales congénitales;0.7673
CN_000076_018_texte.txt;psychose polynévrilique;0.7610
CN_000076_018_texte.txt;stase papillaire;0.7607
CN_000076_018_texte.txt;signes d' irrita- tion;0.7583
CN_000076_018_texte.txt;accidents aigus paralytiques;0.7812
CN_000076_018_texte.txt;cas d' hydrophobie;0.7780
CN_000076_018_texte.txt;a.-c. paniion.;0.7749
CN_000076_018_texte.txt;asile d' aliénés;0.7725
CN_000076_018_texte.txt;psychose de iion-;0.7687
CN_000076_018_texte.txt;infiltration des tégu- ments;0.8056
CN_000076_018_texte.txt;antécédents héréditaires;0.8034
CN_000076_018_texte.txt;abolition des mouvements;0.8004
CN_000076_018_texte.txt;pays de langue française pau';0.7990
CN_000076_018_texte.txt;ulcération cratériforme;0.7972
CN_000076_018_texte.txt;exagération des réflexes;0.7514
CN_000076_018_texte.txt;stigmate d' hystérie;0.7408
CN_000076_018_texte.txt;abolition des réflexes;0.7249
CN_000076_018_texte.txt;poussées paroxystiques;0.7243
CN_000076_018_texte.txt;hypertrophie des troncs;0.7181
CN_000076_018_texte.txt;hallucinations psychiques;0.7820
CN_000076_018_texte.txt;forme d' hallucinations;0.7799
CN_000076_018_texte.txt;malaises paroxys- tiques;0.7781
CN_000076_018_texte.txt;hallucinations médiumnité;0.7760
CN_000076_018_texte.txt;rechutes paroxystiques;0.7738
CN_000076_018_texte.txt;altérations régressives;0.7655
CN_000076_018_texte.txt;hallucina- tions théomaniaques;0.7619
CN_000076_018_texte.txt;altération régressive;0.7567
CN_000076_018_texte.txt;absurdités tropchoquantes;0.7525
CN_000076_018_texte.txt;maison d' aliénés;0.7507
CN_000076_018_texte.txt;exagération des réflexes;0.7783
CN_000076_018_texte.txt;exemple de dégénérescence circonscrite;0.7761
CN_000076_018_texte.txt;formes d' altérations régres-;0.7673
CN_000076_018_texte.txt;inoculations progressives;0.7652
CN_000076_018_texte.txt;formation d' antitoxine;0.7631
