Filename;Keyphrase;Score
CL_000005_001_texte.txt;attaques d' hystérie;0.8282
CL_000005_001_texte.txt;hospice des enfants - assistés;0.8276
CL_000005_001_texte.txt;hallucinations hypnagogiques terrifiantes;0.8207
CL_000005_001_texte.txt;antècéderits héréditaires;0.8195
CL_000005_001_texte.txt;stigmates hystériques permanents;0.8194
CL_000005_001_texte.txt;antécédents héréditaires.— mère violente;0.7883
CL_000005_001_texte.txt;symptômes d' hystérie;0.7879
CL_000005_001_texte.txt;degré d' hypoesthésie;0.7870
CL_000005_001_texte.txt;secousses de trépidation épilep -;0.7814
CL_000005_001_texte.txt;hystérie avec stigmates;0.7811
CL_000005_001_texte.txt;autopsie de m.;0.7844
CL_000005_001_texte.txt;attaques d' hystérie;0.7808
CL_000005_001_texte.txt;exagération des réflexes;0.7773
CL_000005_001_texte.txt;cas d' ophthalmoplégie;0.7731
CL_000005_001_texte.txt;étiologie toute différente;0.7725
CL_000005_001_texte.txt;antécédents héréditaires.—;0.8160
CL_000005_001_texte.txt;matière d' hystérie;0.8034
CL_000005_001_texte.txt;cas d' hystérie;0.8017
CL_000005_001_texte.txt;cas d' hystérie mâle;0.8013
CL_000005_001_texte.txt;exemple d' hystérie;0.7990
CL_000005_001_texte.txt;attaques d' hystérie;0.7889
CL_000005_001_texte.txt;hypothèse d' hystérie;0.7820
CL_000005_001_texte.txt;crises d' hystérie;0.7804
CL_000005_001_texte.txt;apparences de vataxie locomotrice;0.7791
CL_000005_001_texte.txt;accès d' épilepsie;0.7771
CL_000005_001_texte.txt;cas d' hystérie;0.7482
CL_000005_001_texte.txt;cas d' ophthalmoplégie;0.7318
CL_000005_001_texte.txt;paraplégie par névrite;0.7098
CL_000005_001_texte.txt;observation de paraplégie;0.7097
CL_000005_001_texte.txt;amyotrophie dégénérative;0.7092
