Filename;Keyphrase;Score
CN_000046_018_texte.txt;ltl' f0'f;0.7106
CN_000046_018_texte.txt;suile d' insolation;0.7069
CN_000046_018_texte.txt;observations d' amnésie;0.7045
CN_000046_018_texte.txt;cas d' hémorrhagie;0.7035
CN_000046_018_texte.txt;cote > cn_000046_018</cote;0.6961
CN_000046_018_texte.txt;lieutenant d' infanterie;0.7692
CN_000046_018_texte.txt;sorte d' immortalité;0.7691
CN_000046_018_texte.txt;moyens d' investigation employés;0.7669
CN_000046_018_texte.txt;capitaine d' infanterie;0.7668
CN_000046_018_texte.txt;apophyse mastoïde gauche;0.7618
CN_000046_018_texte.txt;genèse des hallucinations;0.7417
CN_000046_018_texte.txt;contracteraient sans distinction;0.7359
CN_000046_018_texte.txt;extirpations partielles bilatérales;0.7281
CN_000046_018_texte.txt;phénomènes de cécité;0.7261
CN_000046_018_texte.txt;hémianopsie d' origine;0.7249
CN_000046_018_texte.txt;épilepsie d' origine cor-;0.7830
CN_000046_018_texte.txt;cas d' hémianopsie;0.7815
CN_000046_018_texte.txt;convulsions épileptiformes;0.7800
CN_000046_018_texte.txt;cas d' hallucinations;0.7796
CN_000046_018_texte.txt;théorie des hallucinations;0.7791
CN_000046_018_texte.txt;cas d' hallucinations;0.7604
CN_000046_018_texte.txt;sorte d' olympe;0.7554
CN_000046_018_texte.txt;excitation volitive centrifuge;0.7507
CN_000046_018_texte.txt;force perturbatrice;0.7490
CN_000046_018_texte.txt;troubles paralytiques;0.7480
CN_000046_018_texte.txt;cas d' hémiplégies;0.7702
CN_000046_018_texte.txt;irruption sous forme;0.7691
CN_000046_018_texte.txt;irruption soudaine;0.7685
CN_000046_018_texte.txt;imminence hémorrhagique;0.7674
CN_000046_018_texte.txt;cas d' hémorrhagie;0.7672
CN_000046_018_texte.txt;hémorrhagies médullaires;0.7371
CN_000046_018_texte.txt;cavités splanchniques compressibles;0.7360
CN_000046_018_texte.txt;foyers hémorrhagiques;0.7340
CN_000046_018_texte.txt;pêcheur d' éponges;0.7272
CN_000046_018_texte.txt;orifices intes-;0.7242
CN_000046_018_texte.txt;accès d' épilepsie;0.7800
CN_000046_018_texte.txt;inégalité d' âge;0.7708
CN_000046_018_texte.txt;idées d' empoisonne- ment;0.7638
CN_000046_018_texte.txt;ulcération végé- tante;0.7592
CN_000046_018_texte.txt;incontinence d' urine;0.7559
CN_000046_018_texte.txt;degrés d' ataxie locomotrice;0.8351
CN_000046_018_texte.txt;plaques muqueuses ulcérées;0.8232
CN_000046_018_texte.txt;mort par convulsions;0.8188
CN_000046_018_texte.txt;ulcération superficielle;0.8124
CN_000046_018_texte.txt;fiées d' épileptiques;0.8101
CN_000046_018_texte.txt;phénomène d' antépulsion;0.8046
CN_000046_018_texte.txt;sensation d' engourdissement;0.7997
CN_000046_018_texte.txt;symptômes d' incoordination;0.7841
CN_000046_018_texte.txt;cas d' ataxie;0.7792
CN_000046_018_texte.txt;continence d' urine;0.7788
CN_000046_018_texte.txt;observation d' athétose;0.7719
CN_000046_018_texte.txt;subjective d' engourdissement;0.7584
CN_000046_018_texte.txt;nom de m.;0.7580
CN_000046_018_texte.txt;rapport de m.;0.7515
CN_000046_018_texte.txt;dégénérescence ascendante;0.7479
CN_000046_018_texte.txt;hospices d' aliénés;0.7845
CN_000046_018_texte.txt;doctrines de m.;0.7782
CN_000046_018_texte.txt;expressions d' hystérie;0.7772
CN_000046_018_texte.txt;considérations d' analomie;0.7715
CN_000046_018_texte.txt;affaiblissement général;0.7696
CN_000046_018_texte.txt;asiles d' aliénés;0.7826
CN_000046_018_texte.txt;asile d' aliénés;0.7704
CN_000046_018_texte.txt;malades récalcitrants;0.7584
CN_000046_018_texte.txt;stigmates de dégénérescence;0.7574
CN_000046_018_texte.txt;terme d' hystérie;0.7540
CN_000046_018_texte.txt;anatomie patiiolociqz1e.;0.7753
CN_000046_018_texte.txt;sifflements d' oreilles;0.7709
CN_000046_018_texte.txt;étranglements annulaires;0.7601
CN_000046_018_texte.txt;asiles d' enfants;0.7564
CN_000046_018_texte.txt;amincis- sant;0.7559
CN_000046_018_texte.txt;asile d' aliénés;0.7861
CN_000046_018_texte.txt;épilepsie d' abord;0.7820
CN_000046_018_texte.txt;étiologie des mala- dies;0.7774
CN_000046_018_texte.txt;attaque d' épilepsie;0.7704
CN_000046_018_texte.txt;hémorrhagie cérébrale toute récente;0.7679
CN_000046_018_texte.txt;foyers d' hémorrhagie;0.7323
CN_000046_018_texte.txt;étiologie complexe;0.7222
CN_000046_018_texte.txt;étude étiologique;0.7174
CN_000046_018_texte.txt;action étiologique;0.7137
CN_000046_018_texte.txt;élément étiologique unique;0.7123
CN_000046_018_texte.txt;suite d' intempérances;0.7633
CN_000046_018_texte.txt;voie d' élimination;0.7555
CN_000046_018_texte.txt;nombre d' immersions;0.7495
CN_000046_018_texte.txt;chapitre d' étiologie;0.7453
CN_000046_018_texte.txt;voie d' exclusion;0.7424
CN_000046_018_texte.txt;asile d' aliénés;0.8104
CN_000046_018_texte.txt;accès d' épilepsie;0.8101
CN_000046_018_texte.txt;pas d' antécédents;0.8007
CN_000046_018_texte.txt;hérédité neurasthénique;0.7987
CN_000046_018_texte.txt;attaques d' épilepsie;0.7978
CN_000046_018_texte.txt;modes d' administra- tion;0.8253
CN_000046_018_texte.txt;idéation ralentie;0.8197
CN_000046_018_texte.txt;série d' altérations;0.8183
CN_000046_018_texte.txt;état général dyscrasique;0.8175
CN_000046_018_texte.txt;crétinisme occuring;0.8129
CN_000046_018_texte.txt;défectuosité morale congénitale;0.7851
CN_000046_018_texte.txt;asiles d' aliénés;0.7847
CN_000046_018_texte.txt;existence d' hallucinations;0.7842
CN_000046_018_texte.txt;autopsies de paralytiques;0.7803
CN_000046_018_texte.txt;psychose polynévrilique;0.7786
CN_000046_018_texte.txt;sorte d' annihilation;0.7944
CN_000046_018_texte.txt;cas d' hypnose subite;0.7848
CN_000046_018_texte.txt;aliénés hystériques;0.7832
CN_000046_018_texte.txt;paralysie géné- rale syphilitique;0.7814
CN_000046_018_texte.txt;carac- tères anormaux;0.7757
CN_000046_018_texte.txt;cas d' hystérie;0.7951
CN_000046_018_texte.txt;terme d' hystérie;0.7929
CN_000046_018_texte.txt;nom d' épilepsie;0.7878
CN_000046_018_texte.txt;révolutionnaires lents;0.7809
CN_000046_018_texte.txt;susceptibilités individuelles;0.7796
CN_000046_018_texte.txt;asile d' aliénés;0.7807
CN_000046_018_texte.txt;établissements d' aliénés;0.7687
CN_000046_018_texte.txt;émanations pestilentielles continuelles;0.7683
CN_000046_018_texte.txt;directeurs d' asiles;0.7609
CN_000046_018_texte.txt;cellules d' aliénés;0.7534
CN_000046_018_texte.txt;asiles d' aliénés;0.7972
CN_000046_018_texte.txt;asile d' aliénés;0.7865
CN_000046_018_texte.txt;établissement d' aliénés;0.7660
CN_000046_018_texte.txt;asiles irlandais;0.7631
CN_000046_018_texte.txt;inspection des aliénés;0.7621
CN_000046_018_texte.txt;phénomènes d' engourdissement;0.7992
CN_000046_018_texte.txt;préparateur d' histoloêie;0.7903
CN_000046_018_texte.txt;atrophie des élé- ments;0.7837
CN_000046_018_texte.txt;fluence des causes;0.7766
CN_000046_018_texte.txt;convexité des hémisphères;0.7753
CN_000046_018_texte.txt;.processus d' atrophie;0.8082
CN_000046_018_texte.txt;accès d' épilepsie;0.7989
CN_000046_018_texte.txt;degré d' hydrocéphalie;0.7938
CN_000046_018_texte.txt;dégé- nérescence descendante;0.7930
CN_000046_018_texte.txt;îlots cellulaires;0.7918
CN_000046_018_texte.txt;cirrhose trophique granuleuse disséminée;0.7762
CN_000046_018_texte.txt;encéphalite parenchymateuse;0.7589
CN_000046_018_texte.txt;formes d' encéphalites;0.7575
CN_000046_018_texte.txt;traité d' analomie;0.7550
CN_000046_018_texte.txt;part d' embolies;0.7542
CN_000046_018_texte.txt;phénomènes paralytiques;0.7713
CN_000046_018_texte.txt;centres d' innervation motrice;0.7712
CN_000046_018_texte.txt;centres pédonclilaires encéphaliques;0.7653
CN_000046_018_texte.txt;ignorance des processus;0.7651
CN_000046_018_texte.txt;contres cérébraux;0.7606
CN_000046_018_texte.txt;ilsontbienvulesrapports inverses;0.7725
CN_000046_018_texte.txt;cas d' hémiplégie motrice droite;0.7633
CN_000046_018_texte.txt;phénomènes d' hyperthermie;0.7558
CN_000046_018_texte.txt;influence dégénérative ascendante;0.7515
CN_000046_018_texte.txt;phénomènes de thermogénèse;0.7406
CN_000046_018_texte.txt;exagération des réflexes;0.8086
CN_000046_018_texte.txt;riences d' extirpation;0.8005
CN_000046_018_texte.txt;accès d' épilepsie;0.7994
CN_000046_018_texte.txt;phénomènes d' ataxie;0.7929
CN_000046_018_texte.txt;altérations résiduelles;0.7820
CN_000046_018_texte.txt;pagnée d' hallucinations;0.7803
CN_000046_018_texte.txt;hallucinations hypnagogiques;0.7772
CN_000046_018_texte.txt;hystérie des enfants mâles;0.7575
CN_000046_018_texte.txt;pas d' aliénés;0.7558
CN_000046_018_texte.txt;l 1hystùp.0-épi.lepsie;0.7491
CN_000046_018_texte.txt;asile d' aliénés;0.8013
CN_000046_018_texte.txt;altaque d' épilepsie;0.7915
CN_000046_018_texte.txt;attaques d' épilepsie;0.7900
CN_000046_018_texte.txt;degré d' altération;0.7898
CN_000046_018_texte.txt;forme d' hémorrhagie;0.7851
CN_000046_018_texte.txt;cas d' ataxie locomotrice;0.7247
CN_000046_018_texte.txt;accès d' épilepsie;0.7115
CN_000046_018_texte.txt;procès-verbal d' autopsie;0.7055
CN_000046_018_texte.txt;accès de cécité subite;0.7054
CN_000046_018_texte.txt;degré d' atrophie;0.7028
CN_000046_018_texte.txt;hémorrhagies anciennes;0.7998
CN_000046_018_texte.txt;accès d' épilepsie;0.7982
CN_000046_018_texte.txt;asile d' aliénés;0.7931
CN_000046_018_texte.txt;ouvrage de m.;0.7903
CN_000046_018_texte.txt;stades des altérations;0.7851
CN_000046_018_texte.txt;asiles d' aliénés;0.7737
CN_000046_018_texte.txt;exagération des réflexes;0.7637
CN_000046_018_texte.txt;cause d' aliénation;0.7503
CN_000046_018_texte.txt;altération du myocarde;0.7481
CN_000046_018_texte.txt;fluence nocive;0.7472
CN_000046_018_texte.txt;asile d' aliénés;0.8020
CN_000046_018_texte.txt;aliénés récalcitrants;0.7846
CN_000046_018_texte.txt;guérie parsugges- tion;0.7810
CN_000046_018_texte.txt;tiers d' hospice;0.7789
CN_000046_018_texte.txt;automatisme ambulatoire;0.7753
CN_000046_018_texte.txt;lieu d' élection;0.7550
CN_000046_018_texte.txt;lobule 7aracezztul;0.7471
CN_000046_018_texte.txt;foyer scléreux;0.7424
CN_000046_018_texte.txt;table des auteurs;0.7389
CN_000046_018_texte.txt;sécrétion longitudinale;0.7375
